Obj1_Feat1,Obj1_Feat2,Obj1_Feat3,Obj1_Feat4,Obj1_Feat5,Obj1_Feat6,Obj1_Feat7,Obj1_Feat8,Obj2_Feat1,Obj2_Feat2,Obj2_Feat3,Obj2_Feat4,Obj2_Feat5,Obj2_Feat6,Obj2_Feat7,Obj2_Feat8,Collision
C,0,B,90.40510374303513,1,61.18802928969489,0,B,C,1,A,49.08487770606409,1,43.81192193579593,1,A,Нет
C,0,D,71.06736348026308,2,81.14437366313305,1,A,B,0,A,50.791824294077756,3,84.54268663879026,0,C,Нет
A,1,B,52.425951692507454,4,94.02710725970877,0,B,D,0,D,64.93565345081595,2,4.979478112671865,1,B,Нет
C,0,B,88.63082029970721,1,84.67082351376646,1,A,C,1,C,83.82531104540396,2,35.53417222945722,1,D,Нет
C,1,D,63.43126294142096,4,46.39224643025817,1,C,A,1,D,16.70785147525322,3,4.937847946696861,0,C,Нет
C,1,C,98.52580447083132,4,95.03319739952795,1,C,B,1,D,87.56874024726787,3,71.52382933231699,1,D,Нет
C,1,C,41.94035085723815,5,54.65863658394141,0,C,C,0,B,56.649253796167066,3,16.11750045638738,1,C,Нет
C,0,A,82.32637484200495,1,46.69163942248207,0,A,D,0,C,81.38928526351945,1,55.92589381952078,0,B,Нет
A,1,C,58.56042471535592,5,14.721559387287876,1,C,C,1,D,77.39038751975379,5,12.341233509229454,1,D,Нет
B,0,A,90.46263328252368,3,2.3526014290673025,0,C,C,0,D,84.77474711860408,3,44.63925644424638,1,A,Нет
A,0,C,54.98644069412091,2,13.133582320831005,0,A,A,1,B,17.27712543560188,1,83.77394429965706,1,C,Нет
C,0,A,86.85977941868357,4,66.40205323970835,0,B,A,0,B,12.885140697884811,2,27.50619205786238,0,C,Нет
B,1,A,28.254333058413273,2,51.12084215298176,1,B,C,1,C,98.34029992377047,5,49.04376554784964,0,B,Нет
A,0,C,8.59361982634802,5,70.64703509037152,0,B,A,1,B,37.86379674457776,1,83.85984999252994,0,C,Нет
D,1,B,19.607360121199356,4,23.474112785139056,0,C,C,1,D,58.196863647784944,3,99.09379841814399,0,A,Нет
A,0,D,31.225648248136515,1,31.282327698555257,0,B,A,1,B,12.382673030119184,2,59.34857919323895,0,A,Нет
C,1,B,0.17197859454404218,3,65.57541980259593,0,C,B,0,D,44.59409804353821,4,71.34277408965711,1,A,Нет
A,0,B,86.28209865218321,5,42.308231510254465,1,D,C,1,B,12.00117201932408,5,98.38870494097128,1,B,Нет
D,0,C,38.5585879899743,4,76.61314277991895,0,A,C,1,A,4.734299013052102,5,5.5993355645455045,1,A,Нет
D,1,A,41.29719232635198,1,2.48978309885175,1,D,A,0,C,78.39017447567794,2,86.36712920639937,1,B,Нет
B,0,D,91.69819640359019,1,74.77006257797343,1,D,B,1,A,76.20563832578951,2,30.489036510096447,0,D,Нет
A,0,C,34.75306762771847,5,73.94163336462218,1,D,C,0,A,89.50662660895863,4,14.359466378408959,1,D,Нет
C,1,B,0.4621847940891266,1,46.57855208240542,1,C,A,1,D,12.76681228491503,3,88.9368257265568,0,A,Нет
C,1,A,94.63189377778039,3,38.08940263201917,1,A,D,0,D,76.12995176815262,1,24.490150083196703,0,C,Нет
B,1,A,96.43616207758198,1,85.2761372215757,0,C,A,0,A,11.145765290182307,5,74.17686257037846,0,C,Нет
B,1,B,92.29652229438169,2,80.97676054025773,1,D,C,1,D,52.01202441822402,5,73.22440978028015,1,A,Нет
A,1,C,86.29577183583021,4,93.20054225681706,1,A,C,0,D,27.547390793086336,5,31.30371532678048,1,A,Нет
D,1,C,91.08114004871446,5,18.011225325587787,1,C,D,1,D,74.73613586151095,3,12.18053682420528,0,B,Нет
C,1,A,71.53715246819374,5,46.10457108162487,0,B,B,1,C,69.36919094452894,2,82.58625292965083,0,C,Нет
A,1,C,60.26885546420515,4,71.9608365109246,0,D,C,0,C,11.299233385340058,3,45.443122539757816,0,B,Нет
B,1,C,80.30753603753912,1,9.61301683774234,1,D,C,1,B,35.77159525809602,4,38.356101881611934,0,A,Нет
D,1,B,73.19253727358831,5,38.21344172178283,1,C,D,0,D,81.07819403522673,3,0.2512618117510579,1,B,Нет
D,1,A,21.668311776379458,1,97.86551879411368,1,C,B,1,B,85.79914037694186,1,67.3653939543555,0,C,Нет
D,1,B,54.26278963283471,3,80.63828508165416,1,D,B,0,B,22.17586640828799,4,93.1094427257568,0,B,Нет
B,0,C,74.33652878333082,1,78.8222114403041,0,B,D,1,D,95.00773002118932,5,18.263031729542124,0,B,Нет
D,0,D,71.52457726017069,3,29.481815621318276,1,A,B,1,A,51.660483909616495,3,50.55529188574403,1,B,Нет
B,1,C,64.10056666745591,1,29.98717150085406,0,B,B,0,A,6.7338255162066485,1,42.188695370384025,1,A,Нет
C,0,C,11.35381053245963,1,70.94118438903668,1,A,A,1,D,39.48953024699333,3,39.264911285071534,0,B,Нет
B,1,C,3.842441486977799,5,20.575163692509125,0,A,C,0,A,14.142098702321594,2,22.808420736783862,1,A,Нет
B,0,C,57.297263780939666,3,44.26336023645332,1,C,C,1,D,56.37714553258343,2,37.52093977120868,0,A,Нет
D,1,A,62.52182352212496,5,99.11653968166505,1,D,D,1,A,59.362451467831875,4,13.057594440917908,0,D,Да
C,0,D,12.405393992388959,2,74.53719061996519,0,D,A,1,C,62.561777468624626,2,36.59209667507884,0,B,Нет
A,1,D,21.84147748573829,5,68.70714031518233,0,A,C,1,A,52.83108200906273,3,64.0782994397557,1,C,Нет
B,0,A,91.8366636025743,4,5.772700485782522,0,B,B,0,D,33.61187071525842,1,31.494903536982765,0,A,Нет
D,0,D,5.658030963208049,3,88.1456577600796,1,A,D,1,C,71.62115959160977,4,9.609886774524101,1,A,Нет
C,0,B,24.320859722743936,4,7.63024094280974,1,A,C,0,A,89.62433457726272,3,84.19198732344148,1,D,Нет
B,0,C,78.07999789407803,2,10.83198162243092,0,D,A,1,B,12.895475243360154,1,47.88997131002275,0,D,Нет
A,0,D,35.791370754853034,5,62.25651021440356,1,A,C,0,A,20.441886540233966,3,95.66283594929821,0,B,Нет
B,1,D,13.62596179907719,3,30.93417237775681,0,A,C,1,C,44.667592543255054,2,46.65043328105588,0,A,Нет
A,0,A,78.47483366284554,1,8.386011284247951,0,B,A,1,D,58.42776312992726,2,78.89088681470487,0,B,Нет
B,1,D,83.46459389223931,4,74.63722721112471,0,C,C,0,B,69.24439494769686,4,52.26415625554903,0,C,Нет
C,1,A,41.46858641501989,1,82.84162792290114,0,A,C,0,D,38.819058570963975,5,43.03483179988833,0,D,Нет
D,1,B,30.53496658340258,5,41.719639871022416,0,C,C,1,B,41.027533323040174,2,4.027786330510041,0,B,Нет
C,0,D,88.92439182005837,1,68.30893247537618,0,D,B,0,A,80.53561256436143,3,46.53679180178559,1,A,Нет
C,1,B,67.57664863502798,5,40.372547005457605,0,C,A,0,C,43.6342620817061,2,45.13436665715418,0,B,Нет
A,1,A,96.75449096087911,5,47.18374979692107,1,C,A,0,C,52.77014284107052,5,99.96539980701085,1,D,Нет
B,0,B,85.1844922291479,1,25.93142233397486,0,B,A,1,B,61.3779808772093,1,70.78650672411945,0,A,Нет
C,0,B,71.49763331789082,5,33.82088801080481,0,D,A,1,A,80.29437348206105,5,34.41764808890746,1,A,Нет
C,1,A,22.503381726642115,2,81.01061418837946,1,A,C,0,B,9.849152962203645,3,66.04374359564376,0,C,Нет
C,0,A,57.24249219349914,3,22.604012874731804,1,B,C,1,C,27.25657014962618,2,46.561976269696856,0,A,Нет
C,0,C,42.448421679411695,4,4.47154578598028,1,C,D,1,D,71.15722446715392,2,42.09181829550458,1,B,Нет
C,0,B,30.070689294352494,5,3.779640080522517,1,C,A,1,C,14.257945913632275,1,25.460420295102537,1,C,Нет
D,0,B,42.83333228184776,2,74.28037554865254,0,B,B,0,B,43.30667237329452,1,12.456684225434135,0,B,Да
B,0,B,74.12973124432052,3,15.0243376189796,0,D,A,1,C,95.89931597253366,2,93.32017733477359,0,C,Нет
C,0,B,48.12649366500449,4,33.43019175384384,1,C,D,1,D,84.60428092345053,5,8.313213881377813,0,D,Нет
B,0,D,71.89412297715965,1,28.31672311030413,1,A,D,0,B,84.97539339237767,3,59.324246665440604,1,B,Нет
D,0,B,13.687901543525049,5,60.853189528641614,1,D,B,0,A,51.19133355733735,2,78.58402398453366,0,B,Нет
A,0,A,34.70599823938918,5,23.44315418367352,1,A,D,0,D,44.48400310573969,2,65.50183493690935,1,B,Нет
A,1,A,73.77860388745545,4,26.791805487701293,1,A,A,1,A,73.81808602293269,2,46.24252280525095,0,B,Нет
B,0,C,25.388006717061018,4,48.06261065608341,1,B,D,1,A,66.47827831140734,1,35.61097165552547,1,D,Нет
C,0,B,44.978898608002005,5,92.53578521545627,1,B,A,1,A,7.19310809076581,4,93.96272110409829,1,A,Нет
C,0,A,51.60136643449853,3,54.149061500832104,0,C,D,1,B,49.575052732547185,3,9.691936169946636,1,C,Нет
D,0,C,25.198941316441914,4,46.587291223389336,0,B,C,1,B,72.07770104000743,1,25.314831732812316,1,B,Нет
B,1,C,67.09196721889464,4,7.25324761168965,1,B,C,0,D,45.72805601586346,2,10.485205504320906,1,C,Нет
B,0,D,31.005238702363393,1,0.31187913546880663,0,C,B,0,C,70.32264900033188,3,46.50026049810104,1,B,Нет
C,0,B,31.551726447162977,5,63.872694180738165,0,A,B,0,D,10.925546184570823,1,83.62248808657941,0,B,Нет
D,1,B,63.61952101066996,4,48.09717496436754,1,A,B,1,D,13.054152009132169,2,43.98317057035577,0,D,Нет
C,1,C,93.26611651282282,4,46.33524526226079,0,D,C,0,C,14.037859036010792,2,63.127658203208505,1,D,Нет
A,0,D,8.772504512412006,3,8.682741156865347,0,B,C,1,D,7.316849208674848,5,79.93984436884843,0,D,Нет
A,1,D,82.52489682217491,5,18.269277513888703,1,C,D,1,C,94.6645938228605,1,36.052808531047475,0,C,Нет
D,0,D,71.23817917048837,2,63.04985208422299,1,C,A,1,C,25.28415056331843,2,27.768428179499704,0,D,Нет
D,1,A,86.4788260186596,1,35.67923256367299,0,A,C,1,B,16.228186119603805,3,90.86824087434724,0,B,Нет
C,0,D,33.34131176139115,1,24.732643140232334,0,B,A,0,C,7.497426910958415,3,5.755930272795517,1,B,Нет
B,0,A,91.80408505437278,5,62.56220783289111,0,D,D,0,C,92.55749134610393,1,47.94593181421549,1,D,Нет
B,1,B,41.673525076706596,3,21.62441302182846,0,B,B,0,A,64.97645170215598,1,43.21998226419647,1,D,Нет
C,1,B,39.31162321264809,5,72.08773652324767,1,B,A,0,B,47.81834098043731,1,25.77324353509256,1,D,Нет
D,1,D,48.871941263337646,4,37.51395842136973,1,B,A,0,D,40.39950338503456,1,59.47457981311428,1,B,Нет
B,0,C,8.33404575060801,4,41.72386887025049,1,A,C,0,C,10.858741165781039,4,16.805047198009802,1,B,Да
A,0,C,50.58402355111452,5,83.76552749128443,0,C,A,1,A,48.614590611823616,4,68.63707555417228,1,C,Нет
A,0,C,18.220594448557804,5,22.870962574974698,1,D,A,1,B,3.1092463157965544,5,72.16694512662596,1,A,Нет
B,0,B,18.22990155420686,5,27.90756687163031,0,A,A,0,D,14.898545471525381,4,44.17034331689067,1,A,Нет
B,1,A,47.690190655709145,1,23.439226362423994,1,D,C,1,B,79.21395033363781,3,23.594722724839855,1,C,Нет
C,1,C,83.32981778326378,2,68.11015906148333,1,B,D,1,A,61.81891348063368,3,13.419988524361893,1,A,Нет
B,1,D,35.74499257526873,4,83.62938717096797,0,C,D,1,B,38.68444808511548,1,72.64906679645667,0,B,Нет
C,0,A,58.43905544017245,5,18.59687468487079,0,A,D,0,A,9.295211892600308,3,32.23805927294343,0,B,Нет
D,0,D,48.73185542534836,1,1.4297695042566838,1,A,D,0,D,5.584753188792824,4,75.10175048183456,1,D,Да
B,0,C,38.75941403293419,1,82.53236253399048,0,C,B,1,A,3.5081929296208125,4,94.32290719075462,1,B,Нет
B,1,A,76.59431170643336,4,83.66183698193448,1,D,A,0,C,9.977495350699561,2,48.341281078803014,0,B,Нет
B,0,B,38.2503430050692,2,30.536702185192123,0,D,A,0,C,89.22340982415076,1,10.658625169320112,1,B,Нет
C,1,B,11.309836912297822,3,17.2698096978009,0,A,C,0,A,65.67936533443756,1,25.999084839234698,0,B,Нет
C,1,A,92.30813036803721,5,82.37711938672572,1,C,D,0,D,9.964700757297996,4,53.64453601283874,1,D,Нет
B,1,B,13.987519995836017,1,44.30908827676292,1,A,D,0,C,55.219231429474604,3,40.9484691374758,0,A,Нет
A,1,C,21.550444725590623,5,52.959156358500636,0,D,B,1,B,39.02164324389447,5,34.66858187214292,0,C,Нет
A,1,C,81.18018986057199,4,39.31357433028414,1,D,D,0,C,90.79630257609965,4,26.19227931369428,0,C,Нет
C,1,A,36.833146115321455,2,49.017715881261545,0,A,B,0,A,45.94210545572586,2,47.534005423845514,0,C,Нет
A,1,A,18.294840420874415,2,53.867746738889366,0,D,C,1,D,5.2691863446065135,3,14.090634538631274,1,A,Нет
A,0,C,82.97325448394149,3,93.57336140131365,0,B,C,0,A,59.06946059923834,4,55.37029773671588,1,D,Нет
A,0,B,41.61494504171919,5,37.810310265155046,1,C,C,0,A,7.136987215469359,1,67.32436929194691,0,B,Нет
D,1,C,29.11789657325352,3,38.48464760075889,1,C,C,1,B,64.18719714212608,5,87.21427418631356,1,C,Нет
A,0,A,37.4005442987444,3,37.6481260651219,0,B,B,1,C,89.4296096493406,3,12.31178781363127,1,C,Нет
D,1,B,98.6597762463979,2,0.4786365988650676,1,B,C,0,B,83.61386496725116,1,24.831340178017193,0,A,Нет
C,1,D,6.35403897605944,4,97.2297144099677,0,D,A,1,A,66.00974508132205,1,8.699718537804191,1,D,Нет
A,0,D,54.20052603875419,4,52.15290414511525,1,A,B,0,C,59.422278473290156,5,94.13761368274514,0,C,Нет
D,1,A,21.285951153743966,5,22.579336098132963,1,B,B,0,C,2.654934489294214,3,4.964548806818492,0,B,Нет
D,1,B,52.360192884484015,4,23.515348710945382,1,C,A,1,C,96.1925416590777,3,90.42647384733627,0,B,Нет
D,1,D,37.65956873642078,3,8.057822817194083,1,D,C,1,A,19.04036744680021,2,86.4949302421673,0,C,Нет
C,1,B,3.5179207674673307,3,14.998234985933578,0,A,C,1,B,27.458116120078348,4,52.21454852431757,0,A,Да
B,0,D,13.328326909944199,4,71.18816576283204,0,A,B,1,B,35.30145355621301,4,28.75694809144216,1,D,Нет
A,1,A,40.36411273495821,2,94.36239415073545,1,A,A,0,C,16.217138455692215,4,74.17704775388522,0,C,Нет
D,1,B,47.67825306453764,5,66.29866080527137,1,D,D,1,A,89.03007483981334,3,61.97951606158036,0,B,Нет
C,0,D,32.68555470236036,3,69.38419104190602,1,B,C,0,B,46.7973937613366,1,14.464987258665928,1,B,Да
C,1,A,46.004859567845536,1,62.40613041293487,1,D,A,1,C,21.201868672517264,2,22.247638693051485,0,B,Нет
A,1,D,13.78721069230634,2,98.15234634269486,0,C,C,1,D,94.17141888293554,1,90.60189842555877,1,C,Нет
B,0,B,32.33407536603511,5,25.12554298133819,1,C,B,0,B,25.58005001391619,1,6.299119006519094,0,D,Нет
B,1,A,84.86510328068701,4,69.33996548196524,0,C,A,0,C,14.397208499890757,5,69.42442470006625,1,C,Нет
B,1,D,5.455913200164031,5,74.70076706066602,0,B,B,1,B,44.945321661513034,4,93.61233757546948,0,D,Нет
C,1,A,52.50764888343582,1,39.53471871666635,1,C,A,0,B,26.448846802779926,5,38.377154571101336,0,A,Нет
A,1,B,76.69438665896924,4,51.679590479765125,0,C,D,0,C,54.446792521618335,4,43.318966279702195,0,A,Нет
A,1,B,19.306994401989076,1,49.25284778391651,0,B,B,1,C,57.79454596532324,3,92.97007520797645,1,C,Нет
D,1,A,82.39258219203454,3,90.38281665405466,0,C,C,0,B,82.35752416668237,1,46.3158767217364,1,B,Нет
A,1,D,87.95721648915567,1,75.23998726140178,0,C,D,1,A,85.9003864399431,1,9.82380936081717,0,B,Нет
B,1,B,41.134663056222934,3,18.88608977125609,0,B,D,1,B,89.24764296305412,3,6.85117671541311,1,B,Да
A,0,A,75.10909516115068,3,64.19682716274502,1,C,B,0,D,38.57141835314428,1,97.20034074256242,1,A,Нет
C,1,B,3.1373837991261144,5,30.049136372494257,1,C,D,0,D,12.598810450739373,1,35.34736585117882,0,B,Нет
B,0,A,81.41741636750358,4,23.766106196843563,0,D,A,1,D,31.20438323907433,4,31.379605237649454,1,D,Нет
C,1,C,40.50680034452855,2,83.29385148794313,1,B,B,1,B,20.822334523972273,5,50.46396144169195,0,D,Нет
B,1,D,80.60522498723836,3,12.775251210265859,0,A,C,1,D,17.1460553097594,3,43.47557316595795,1,B,Нет
B,1,D,36.20509490273187,3,17.12319442502116,0,C,A,1,B,14.529391686878723,5,59.032076175603024,0,A,Нет
A,1,C,76.39752127234699,2,74.79303940626268,0,C,D,1,C,71.91811324045612,4,56.83333248858725,1,D,Нет
A,0,C,28.77566710464293,4,5.815401549792975,1,C,A,1,A,42.70527884188285,2,43.280963831583655,1,D,Нет
A,1,D,75.36155897339093,2,59.702200471084524,0,A,B,0,A,96.47219273961029,2,91.8482206338971,0,B,Нет
D,1,A,99.65616949238935,4,10.42906126707781,1,B,D,1,D,49.19621732117124,4,46.533690263241404,1,D,Да
C,0,D,55.72938849871413,4,9.414306831692176,0,A,A,0,B,70.41338159578554,1,80.92275017169081,0,B,Нет
A,1,B,83.46086265340341,5,17.61005394669246,1,C,C,1,C,91.63602753287417,4,99.20476188992778,0,B,Нет
C,0,A,53.89981470554465,3,71.07751934854319,0,B,A,0,B,81.1589963700907,5,97.85649066440054,0,A,Нет
A,1,D,49.3324205486274,1,82.43229863744192,1,D,A,1,C,5.60944619135565,1,74.48316613513568,0,B,Нет
A,1,A,75.24684158258087,5,65.73329261769662,1,C,D,1,D,74.55461950435854,5,95.8315681610098,1,D,Нет
A,1,C,31.162914417607645,5,74.1816631165131,0,B,C,1,A,11.598754259668432,1,20.499976880203242,0,B,Нет
B,1,B,52.09379727173845,3,50.53482554103649,1,C,B,0,A,81.1541512578956,2,11.547716504287486,0,A,Нет
C,1,B,96.2097893705622,4,15.00002817709839,1,A,C,0,D,25.725633702344574,3,33.61522582262334,1,A,Нет
B,0,B,84.70015547363984,4,15.069434379308044,1,B,A,1,D,63.56648910531478,1,21.588407260278853,0,A,Нет
B,0,C,97.26330341732755,3,60.25497928409631,1,B,B,0,B,10.431050654621332,2,0.1455747361043369,0,D,Нет
D,0,B,27.23074708144697,4,94.70690416673467,0,C,A,1,C,37.41728547710316,4,69.73442926253726,0,D,Нет
D,0,C,90.77080584615335,3,28.245474243786184,0,D,D,1,B,89.05953302542126,5,9.40237243856562,0,D,Нет
A,1,C,97.9942808092357,3,82.57408670979484,1,C,C,1,A,19.07600322067714,1,42.7150149381244,0,C,Нет
C,1,D,25.941510912804024,3,22.471670439883894,0,A,C,0,C,80.56022155133404,2,14.292807676293528,1,D,Нет
C,1,D,32.60787770259853,2,16.801791981317326,1,B,A,1,A,10.618045554069544,1,93.20969055555308,1,A,Нет
D,1,C,39.765655373743535,1,71.7881209575794,1,A,C,0,A,10.366921816916285,1,27.12309220795547,0,A,Нет
D,0,C,69.27602461517235,2,57.734657675994136,0,C,B,1,D,79.40879641374151,4,2.2027911159676283,1,A,Нет
C,0,B,29.10834749033031,5,41.92487195548367,0,A,B,0,A,4.098150423865765,2,53.24157750825555,0,D,Нет
C,0,C,47.67448518163161,5,51.765761205039595,1,B,A,1,A,89.56232224502389,2,72.4476086139978,1,B,Нет
D,1,A,30.35915063703827,4,45.80587932035309,0,C,D,1,D,34.929681427516776,1,16.439559188540887,0,D,Нет
B,1,C,0.07917539196378165,2,46.78454906082511,0,B,B,1,A,26.68019422388811,5,11.669073868087432,1,D,Нет
A,0,C,84.10072121660919,1,17.290597418082477,0,D,D,1,A,49.51270943172571,3,29.689663625553354,1,B,Нет
A,0,B,89.9157169742291,3,41.836609694951164,1,C,C,1,C,1.0432492260001869,4,94.55463080456984,1,D,Нет
D,1,C,7.748309063683068,1,74.8194314710216,1,B,D,1,A,76.3490072890172,3,17.785670482613604,0,B,Нет
A,0,B,99.23500119805499,2,20.53675090871645,0,B,D,1,B,21.378100339614768,2,82.03219293391562,0,B,Да
C,0,D,1.4331803081652272,5,47.93418800595231,0,B,D,0,D,6.347898751923009,4,14.15943154921776,1,D,Нет
B,0,A,12.61150425919607,2,30.029388982793503,1,C,D,1,D,81.18303260814908,2,90.97393681378021,1,D,Нет
A,0,B,23.60033272439693,4,34.34602296514166,0,A,C,1,A,98.78118270074333,5,19.408547441175937,0,B,Нет
C,0,C,35.764943789234074,5,63.676735499694495,1,C,C,1,A,12.54377356954569,2,52.532566943300964,1,B,Нет
A,1,A,45.67840680251416,5,62.514256362760015,1,A,D,0,C,71.7730100593536,4,79.09211626193935,1,D,Нет
A,1,C,44.83155516421278,5,52.406823071903744,0,A,C,1,B,8.856811099991369,4,69.29897470243225,0,A,Нет
C,0,D,41.7384232784637,4,52.414143469305074,1,B,B,1,C,85.64962725497901,2,36.646821977449775,0,B,Нет
D,0,D,12.184145148166337,5,71.59937016365701,1,B,D,1,A,74.33796128988763,2,3.3134493564581313,0,C,Нет
A,0,B,91.35019143355399,3,9.56845236386441,1,C,B,0,A,7.116136424299091,2,67.24878588359215,1,D,Нет
A,1,A,11.776697416215043,3,70.76906225304626,1,A,D,0,A,1.0730761365802977,5,70.94566012598118,0,A,Нет
C,1,D,27.857843912833413,5,83.23684748361335,1,A,B,1,D,28.464351061240656,5,32.523841198179106,0,C,Нет
C,1,C,4.559779237648853,2,62.43954734527279,1,D,B,0,A,99.5968011408828,4,79.94817148571747,1,D,Нет
B,0,B,79.53618049471241,2,42.90357724395189,1,A,D,1,C,54.05409733039088,4,51.083026253192884,1,A,Нет
B,0,C,52.56819981672201,5,22.31299844738145,0,D,B,0,A,1.4746785509701432,4,63.360629266443745,0,B,Нет
A,1,D,92.0123037111406,2,8.2571187425591,0,C,A,1,C,49.27547589353075,3,22.08842886842447,0,A,Нет
D,0,B,71.95174317313901,1,50.994856000175716,0,A,A,0,C,23.00218562304529,5,13.828705779154083,0,C,Нет
A,1,C,36.505339879523966,1,30.750696281354152,0,B,D,0,C,51.460650880839,4,85.26738481022885,0,B,Нет
D,1,A,48.881426740807186,3,86.67463634445895,1,D,A,1,B,75.4554742153434,2,69.94537512123262,0,B,Нет
D,0,A,30.539581099767332,3,24.989757727563255,0,B,C,1,B,23.308420832549515,3,45.19345806330688,1,A,Нет
A,0,C,79.04771781210852,5,72.30497225008523,1,C,A,1,C,63.22753302963432,3,72.07517964564994,1,D,Нет
B,0,B,50.70602796953676,5,22.65429895421105,0,C,B,1,C,76.89287920106057,5,28.522998522480513,0,B,Нет
D,0,C,94.17046555374004,1,72.03064402131913,0,D,A,1,B,53.427753534961596,5,63.06185406849545,0,B,Нет
A,1,D,84.14950294761546,1,49.934651651294345,0,C,D,0,B,7.16290342093322,3,15.35898853304668,1,C,Нет
A,0,D,66.67697452883074,5,83.38635815994583,1,B,C,1,A,92.2629084055769,5,20.579984535188046,0,C,Нет
C,1,C,66.82604283234281,5,88.44986433950133,0,B,D,0,C,68.80348714928586,2,69.1920638466663,0,B,Нет
D,0,D,77.43050691054835,4,34.94187622401624,0,A,C,0,B,30.059970772531397,1,3.947528416235524,1,A,Нет
D,0,C,73.6743225334061,4,28.326868196723133,1,C,B,1,D,39.519653185854274,4,50.791446246712454,1,D,Нет
C,1,C,94.19628924331998,2,23.7376442014541,0,D,C,1,D,16.30579268531337,3,19.024779602452046,1,B,Нет
A,1,B,10.131336351811381,1,33.686869343944046,0,A,A,0,C,15.027289469413985,5,38.340557647688236,0,A,Нет
A,0,A,27.970243024538867,4,69.3296305146849,1,C,B,1,A,17.446790571035343,3,53.491609577796794,0,A,Нет
A,1,B,97.11079972198962,2,92.62311119857937,1,C,C,1,A,23.317001413354753,3,77.48214817668585,0,A,Нет
D,0,D,74.9984834267153,1,49.26129015627496,1,C,A,1,C,33.06186079826324,4,79.99663656135365,0,A,Нет
C,0,A,9.031172640396157,4,52.62867031972295,1,D,A,0,C,73.2992988964349,4,78.54499358948117,1,C,Нет
B,1,A,28.165091139658983,3,61.197634720064386,0,D,C,0,C,33.769949688996334,3,27.270713676197676,0,A,Нет
D,1,C,62.300838617945985,1,1.5568194684259518,0,B,B,1,A,19.559267960377348,3,49.820672963075964,0,B,Нет
A,1,D,91.36677946782001,4,82.4209074320566,1,C,D,1,D,50.8361604585574,4,80.99159439463492,0,C,Да
D,0,A,8.946840770965425,5,65.87526567707827,1,C,C,0,C,13.5741075803689,1,57.10787843473187,0,A,Нет
D,0,D,38.859666314174476,4,4.84489286607851,0,B,C,0,C,32.821056941086745,5,47.95378409670613,0,B,Нет
B,1,B,79.38496392341831,1,57.396085610656655,1,C,A,1,A,6.82049252403103,3,36.581210346434,1,C,Нет
B,1,B,16.48373492028319,4,64.79427693741219,1,A,A,0,A,62.71345164721279,5,89.0351925616174,1,C,Нет
C,0,C,84.1857051345082,2,23.883589163323503,0,C,A,1,A,53.422367147656615,2,2.2758745773794886,0,B,Нет
A,1,B,88.59538228408434,2,75.9227827739267,1,B,B,0,D,6.898859791355871,3,40.707800558808025,0,C,Нет
A,1,C,92.02074459350737,5,19.854003763089057,1,A,D,0,C,3.582951970692261,2,77.7920172100625,1,C,Нет
B,1,A,59.4381419296691,5,10.564732000712562,1,B,B,1,B,48.004126484759894,3,76.1848479887623,0,D,Нет
B,0,A,20.64583697687683,4,5.188063603701765,0,B,D,1,C,92.56362663627012,3,98.4975366767688,1,C,Нет
B,0,C,87.54186723144565,5,16.525591083111777,0,B,A,1,A,62.01508303887824,4,72.63047785613928,0,A,Нет
D,0,A,53.9142298232282,3,75.04141712984178,0,C,A,0,D,64.15263269779746,2,25.66981251709143,0,D,Нет
D,1,B,7.762291415468026,2,78.44569300163975,0,A,B,0,D,83.39806948382015,3,21.43134150677052,1,A,Нет
B,1,C,29.97709288074909,1,26.73150322546195,1,D,D,1,C,68.2534347772199,5,87.84259283267075,0,B,Нет
C,1,D,19.897217422333256,2,89.71972086608898,1,B,B,0,A,46.40041412598946,5,26.41447756100974,0,C,Нет
B,1,A,95.2708403375011,5,69.88106775166692,1,C,B,1,D,67.8054323395793,4,36.94789268378867,0,C,Нет
A,1,A,37.37801245968543,3,37.70753561123751,0,A,C,0,B,85.6591902190081,4,74.22595096788366,0,A,Нет
D,0,A,52.75416749575814,1,9.764611142000268,0,D,B,0,A,50.98450370396716,4,45.34762414155159,1,C,Нет
A,1,C,74.9095453373438,5,57.30353118076814,1,B,D,1,A,9.603220911860555,3,67.2029092401173,0,B,Нет
B,1,A,18.735186451741026,1,8.234953472738537,0,D,A,0,A,70.38272229371252,4,13.614618497547903,0,B,Нет
C,0,A,48.66095896698744,5,7.474194433581971,0,D,C,1,C,63.9886963357253,4,21.146970609524363,1,B,Нет
A,1,B,51.08769418952337,5,23.45699512771312,0,A,D,1,D,97.87258704883116,5,35.27671522462582,1,A,Нет
C,0,A,20.15380925802981,2,21.61376292214484,0,D,A,0,C,98.59742908243393,3,48.921305971759125,1,B,Нет
B,0,B,56.91146895962559,2,28.598503774561877,1,B,D,1,A,62.70846964414988,4,90.76853423232778,1,D,Нет
B,1,A,87.09915901415356,3,28.87774568096907,1,A,C,1,A,63.93731860554146,2,8.695052321097641,1,B,Нет
D,1,A,81.16904907237188,3,36.457968560327124,0,A,D,0,D,16.052190059594974,5,35.12328758833654,0,B,Нет
B,1,A,1.651900861653044,1,63.70836245625373,1,B,D,1,A,18.093513331362843,5,98.12190577838776,1,D,Нет
C,1,B,52.480433016129844,5,38.404704242081635,1,B,C,1,D,0.7008672183392961,5,45.75296253651817,0,D,Нет
