Obj1_Feat1,Obj1_Feat2,Obj1_Feat3,Obj1_Feat4,Obj1_Feat5,Obj1_Feat6,Obj1_Feat7,Obj1_Feat8,Obj1_Feat9,Obj1_Feat10,Obj1_Feat11,Obj2_Feat1,Obj2_Feat2,Obj2_Feat3,Obj2_Feat4,Obj2_Feat5,Obj2_Feat6,Obj2_Feat7,Obj2_Feat8,Obj2_Feat9,Obj2_Feat10,Obj2_Feat11,Collision
0,52.10216449529115,82.78436780701139,1,0,0,2,A,B,C,0,1,98.09197659977782,16.321676854919055,0,0,0,3,A,D,A,0,Нет
0,19.76730237136646,59.050731616693085,0,0,1,4,D,A,C,0,0,40.54908866252326,30.856349226755388,1,0,1,4,B,D,D,1,Нет
1,84.62625332521799,30.227626638247575,1,1,1,3,C,A,C,1,1,47.2712565138225,86.148403398526,1,0,1,4,C,B,C,0,Да
1,72.71876345156902,74.43708135499307,0,0,0,5,B,A,A,0,1,7.128858010815364,38.26142002057448,0,0,0,2,C,A,C,1,Да
0,69.1969316427081,55.74205624271214,0,0,0,1,C,D,D,0,0,2.8244994376221633,8.815120599892467,0,1,0,2,B,A,B,1,Нет
1,43.289435314162006,91.3162340100195,1,0,1,3,B,B,B,1,0,72.60550654463181,67.58467160868445,0,1,0,3,C,B,B,1,Нет
1,68.27466559312265,94.7209975388637,0,0,0,2,C,A,A,0,0,41.65442995045303,71.97106099735517,0,1,0,2,B,B,C,1,Нет
0,88.52129366112699,85.24064313837249,0,0,1,2,C,C,B,0,0,21.51242095610222,90.396103999909,0,1,0,3,C,D,D,0,Нет
1,4.736630409855658,49.21376288829297,1,0,1,4,C,B,D,1,1,82.08282616784334,85.33005342736062,1,0,1,2,C,C,A,1,Да
1,89.43872883489647,86.11556187614656,0,1,1,5,D,D,D,0,0,56.01079665565434,25.382102564898943,1,1,1,5,D,D,B,1,Да
1,22.180427863254437,83.7826667406178,0,1,0,4,D,B,C,0,0,62.223045205273166,11.93452711484917,1,1,0,2,C,C,A,1,Нет
1,22.180493403962863,38.781316420366,0,1,1,3,B,A,D,1,1,7.996733278570889,53.329682293472466,1,0,0,1,B,C,A,1,Нет
1,11.008680817936389,80.47485312701865,0,1,0,5,A,A,A,1,0,19.363735704656026,94.26570420477609,1,0,1,4,A,D,D,1,Нет
0,67.0397367550978,76.33339533541601,0,0,1,2,C,D,A,0,1,52.58634718369217,20.542579292042195,1,1,1,3,D,D,A,1,Нет
1,91.75593781393395,82.29449914736789,0,1,1,3,B,A,D,1,1,27.42727358000474,17.430477883306807,1,1,1,2,A,D,A,0,Нет
0,47.29356237869494,95.97496375202113,0,1,1,5,C,C,A,0,0,66.9744123944308,67.91678081797774,0,1,1,5,D,D,C,1,Да
0,26.31944053896993,3.599611651696333,0,0,0,1,C,D,D,0,0,26.882308549529597,96.2293347245364,0,0,0,3,C,C,D,1,Да
1,97.86981559416901,75.17614523068048,1,0,0,1,C,A,B,1,0,41.87689278413702,6.902876268668479,0,1,0,1,A,C,D,1,Нет
0,86.21728043243826,16.70144451811749,0,0,1,4,B,B,A,0,0,75.67018914798686,61.661266911364784,0,1,1,2,A,B,B,0,Да
0,1.4934761341647285,38.12299297358519,0,0,1,1,C,D,D,1,0,41.147050213251156,29.802371768790646,1,1,1,2,A,D,A,0,Нет
0,33.56979844937037,6.762922101641866,1,1,0,4,C,B,B,0,0,88.76649185568427,12.645983338707756,0,0,0,5,D,C,A,0,Нет
1,73.44791693676108,42.78026530246512,0,0,0,2,D,D,B,0,1,71.63712406588195,48.25104553050936,0,0,0,2,C,B,C,0,Да
0,91.86569156325858,88.56517847069836,1,1,0,3,A,A,A,0,1,97.88296025543939,38.301790819141914,0,0,0,3,D,D,B,1,Нет
0,55.876120632610196,47.633215892062864,0,1,1,3,D,A,B,1,0,46.052312841347366,55.24827649232306,1,0,0,2,D,D,B,1,Нет
1,99.01733438616922,70.44150977169792,0,1,1,5,D,D,A,0,0,35.706769647959135,39.01352523453606,1,0,1,5,D,D,B,1,Нет
0,1.3482513431543275,86.96252682520793,1,1,0,4,A,B,B,0,0,63.75233553502012,14.793926745488994,0,0,1,1,B,D,A,0,Нет
0,50.91202755318391,20.300771584136136,1,0,1,2,D,A,B,0,1,94.51943956688127,64.32156667004682,1,1,0,4,C,B,D,0,Нет
0,59.634745048085655,48.60206582389222,1,0,0,5,C,C,D,0,1,5.139930829296024,58.81398169143803,1,0,1,3,A,B,A,1,Нет
0,63.0952284701115,25.150297447231228,1,0,1,3,C,C,D,1,1,85.65987745204609,59.94093542058815,1,1,0,1,B,B,D,0,Нет
1,64.95692855942683,80.8097592468988,1,1,0,4,A,D,D,0,0,99.97440387459827,15.981693178765244,1,1,1,5,B,A,A,1,Нет
1,4.620695331361368,18.861192350167265,1,1,0,5,C,C,B,0,1,94.76746608679878,78.73217637066391,0,0,0,5,C,D,A,0,Да
0,26.38194448243778,10.065953492745205,0,1,1,4,D,B,B,0,0,98.47165191584689,2.483406917358777,1,0,1,2,D,C,D,1,Нет
1,67.80301873340193,13.395832231182315,0,0,1,4,D,D,D,0,1,81.9459618055705,49.76783750551913,1,1,0,2,D,D,B,0,Нет
1,63.289232166746665,80.61106623658011,1,1,0,5,C,D,D,1,1,10.963432002128037,52.952576193964596,1,0,0,5,B,B,D,1,Да
0,36.80233221300977,49.89642465001085,0,0,1,1,C,A,D,0,0,19.752426947811962,17.027277586198796,0,0,1,4,D,B,D,1,Да
0,16.37930558135209,80.71701403487998,0,0,1,5,A,B,D,0,0,57.33442922942885,91.13163361772538,1,0,0,2,D,A,C,0,Нет
0,99.37979342272494,98.11741817969293,1,1,0,5,B,C,D,0,1,72.1783134079717,77.3668069452005,1,0,1,4,D,C,C,0,Нет
0,0.1985368104191143,15.44161043479595,1,1,1,3,C,B,D,0,1,39.4843487743704,56.73939697697712,0,0,0,2,B,C,B,1,Нет
0,32.69300910069713,28.78084657634118,0,0,0,2,B,D,C,0,0,46.16308916103089,67.42478440289253,1,1,1,2,C,A,A,0,Нет
0,8.635255317920809,41.95137689918332,1,0,0,1,A,B,A,1,0,35.78025983876144,87.83438812215452,0,1,1,2,C,A,A,0,Нет
1,65.73251239186546,17.9991888664198,0,0,0,5,B,C,C,0,1,43.25087075835013,62.31034876663739,0,0,0,3,D,C,C,0,Да
0,85.26022726024979,96.18890552629288,1,1,1,5,D,A,A,1,0,63.49741044833234,96.01425066238369,0,1,0,3,A,D,A,0,Нет
1,24.18894970958465,40.51711058299017,0,0,1,5,B,C,C,0,1,39.107417493394095,23.8024474757345,1,0,0,5,D,B,C,0,Да
1,81.43358650179349,60.157494184573004,0,1,1,3,A,C,D,1,0,65.87100515274498,99.32404373964484,1,1,1,4,C,C,D,1,Да
0,25.554449005812153,81.17300760411634,1,1,0,2,B,A,A,0,1,73.12800909933183,32.98431977418809,1,0,0,4,C,A,D,1,Нет
1,84.65854453911302,35.7565898823632,0,1,1,4,C,D,C,0,1,12.452570341964964,39.1922809234687,1,1,0,4,B,B,A,1,Нет
1,38.64507825955441,4.398466907406395,1,0,1,1,C,D,C,0,0,9.907691809074192,77.59471934057606,1,1,1,2,A,A,B,0,Нет
0,90.27505674315995,57.59718777545769,0,0,1,4,C,A,C,0,0,1.7480328915306487,99.61019121157297,0,0,1,5,A,D,C,1,Да
0,73.03696580511591,28.14791679603538,1,0,0,5,D,A,D,0,0,71.8862339441418,93.01482551950596,0,0,0,1,C,B,C,1,Нет
0,53.898575186095854,64.91874443496395,1,0,1,5,B,A,C,0,1,5.14107617089371,56.278023043721525,0,1,1,4,B,C,B,1,Нет
0,68.88215137464775,87.1253755682341,0,1,1,4,C,A,B,0,1,79.36225231033832,89.0792381162864,0,0,1,2,A,C,D,0,Нет
0,98.63772204997441,59.812228504477005,1,0,1,1,C,A,B,1,0,97.64728376867568,87.70523055124356,1,1,0,5,B,C,C,0,Нет
1,26.353575167413734,10.821122811263661,0,1,0,2,A,C,D,0,1,6.5124694897650715,16.305369086903866,1,1,1,5,D,B,B,1,Нет
0,37.733708881630754,88.29517665547772,1,1,1,5,A,D,A,1,0,21.769338123001358,74.50908382142373,1,0,0,3,C,C,C,0,Нет
1,21.359248984682566,42.1410908822468,0,1,1,3,C,B,D,0,1,70.13568133037063,91.89599175201984,1,1,1,1,C,C,B,1,Нет
1,50.10607111293444,59.100718762757296,0,1,0,1,A,B,A,1,0,79.20296251286004,15.830813955148171,0,1,1,3,B,A,A,0,Нет
0,6.135154390445329,95.05785199279228,0,1,0,4,D,D,D,1,1,94.89317773405416,66.91573595668507,1,0,1,2,C,D,B,0,Нет
0,22.40716899769182,49.031065647425486,1,0,0,5,D,D,A,1,0,15.173724541891042,50.923632240427494,0,1,1,2,C,B,D,1,Нет
0,76.19955074801055,19.738002534996003,0,1,0,1,C,B,A,1,0,65.76602164279032,63.06920861367262,1,0,0,1,B,B,D,1,Да
1,11.94665826655472,74.68674292749239,1,1,0,3,D,D,D,1,0,95.92556266259362,17.196434981501373,0,0,0,4,D,C,C,1,Нет
0,65.15897748867683,42.230564122384884,0,1,0,3,C,B,C,1,1,83.57020735652667,11.488047439977954,1,0,1,1,A,D,C,1,Нет
0,79.88952830247152,23.875425615921596,0,1,1,4,A,C,D,1,0,7.748805554742189,26.073004263134546,0,0,0,3,A,A,A,0,Нет
1,33.18227442883569,13.772136940636114,0,1,1,1,A,C,C,1,0,24.025771405940677,26.76461112906462,0,0,0,4,B,B,D,1,Нет
0,99.22018091675497,88.20010123175133,0,0,1,5,D,D,D,1,0,28.443072624811684,8.826704359894212,1,1,0,2,D,C,B,0,Нет
0,80.54655654520934,51.20395950687592,1,0,0,1,C,D,D,0,0,68.1035338023085,46.34846469367856,0,1,0,5,A,C,C,0,Нет
1,86.2083007800541,83.55860036591966,0,1,1,4,A,C,A,0,1,84.17247455606982,74.30759206867069,0,0,0,4,A,D,D,0,Да
0,96.60201958350243,86.10601079525422,0,0,0,4,D,D,B,0,0,1.3004571649978036,41.70017728874127,1,1,1,5,D,D,D,0,Нет
1,65.95568547873289,53.41950882628588,1,1,1,2,C,A,A,1,0,79.24295657216173,52.9724363162559,1,0,1,3,C,D,B,0,Нет
0,94.74181537044618,39.56491545595523,0,0,1,1,D,C,C,0,1,10.153526995870399,17.333465530844204,1,1,1,1,C,D,A,1,Нет
0,79.53512136513639,46.959104461043,0,0,0,2,C,C,A,1,0,36.91404681174841,84.61022743054106,1,0,1,2,D,D,C,0,Нет
0,53.412229375711775,28.13431328013426,1,0,0,1,D,D,D,1,0,60.65013086746074,66.43034205685458,1,0,1,4,B,A,C,0,Нет
0,45.351557795672726,42.84129791130308,1,0,1,2,C,D,D,0,0,53.314235915796324,87.04348135695408,0,0,0,2,B,B,D,1,Нет
1,84.89463058988981,36.42891891690048,0,1,0,1,D,C,B,1,0,7.068142730170313,33.18804344983563,1,0,1,1,C,C,A,1,Нет
1,26.930080540538228,94.61609130722852,0,1,0,5,A,D,B,0,0,6.154702117631494,39.31222409458862,0,1,0,1,B,A,D,1,Нет
0,2.931182853085912,96.19413800638758,1,0,1,5,B,A,A,1,1,3.9339418376918567,49.22212774534871,0,0,1,3,D,C,D,1,Нет
0,94.89438458567854,62.52742722510949,0,0,0,5,B,B,D,0,0,92.53724152151185,44.900426650113246,0,1,0,4,D,C,D,0,Да
0,59.69308811848413,74.54373645117643,0,0,0,2,A,A,A,1,0,11.537213996545992,68.75901404605914,1,1,1,4,C,D,B,1,Нет
1,52.66524344568065,54.9665486955906,0,1,0,5,D,A,B,1,0,2.310633833253317,54.27884310788208,1,1,0,4,C,D,D,1,Нет
0,92.07753335525769,72.31387429089371,0,0,1,1,A,C,A,1,0,95.0730860208436,5.003041673927711,1,0,1,4,A,C,C,1,Да
0,81.38450214190041,14.181103890096969,1,1,0,1,C,D,A,0,0,29.699270098860264,39.98668014448447,0,1,0,3,B,A,D,0,Нет
0,63.65143473046382,95.58040849129338,0,0,1,1,D,B,B,1,0,6.698316265845028,13.37142098292371,0,1,0,2,B,D,B,0,Нет
0,31.358387193694202,26.251713635035777,0,0,1,5,B,B,D,0,0,3.272607740506095,12.057944757978333,0,0,1,3,D,C,A,0,Да
1,12.684508275934848,61.59416335980047,0,1,1,4,A,B,D,1,0,33.80364589870064,86.17335071435065,0,1,0,3,B,B,C,0,Нет
0,16.432880952772678,26.54182863599398,0,1,1,5,D,D,A,1,0,65.63236922633837,20.719457180976175,0,0,0,3,B,A,D,1,Нет
0,98.88890337293226,70.7876015894083,0,0,1,2,B,C,D,1,1,31.980151613197126,19.072398569710824,0,1,0,4,B,B,D,0,Нет
1,26.049772393663407,84.70531960908151,0,0,0,3,D,C,C,0,1,89.59286003843809,58.81919652216019,0,0,1,3,B,C,C,1,Да
1,34.627134816531694,45.830952109541066,1,0,1,1,C,C,B,0,1,55.417895886896595,84.82966648886175,0,0,0,2,C,B,D,0,Нет
1,73.35590918867887,72.95167448270519,1,1,1,4,D,D,C,0,1,35.59762635594632,52.63775297025178,0,1,1,3,B,B,D,1,Нет
1,65.28690757345846,38.334914974510085,0,1,0,2,D,C,B,1,1,23.72836910041035,74.8887020197112,0,1,1,5,D,D,A,1,Да
1,17.73151593103056,54.24420722810615,1,1,0,5,A,B,D,1,0,62.33034155928843,69.29459294545572,1,0,1,3,D,C,B,1,Нет
0,30.330293829026942,70.3188067292183,1,0,1,1,D,C,C,0,1,64.878919271818,3.6763807580027286,0,1,0,4,A,C,B,1,Нет
1,37.893649051049,40.1590300171955,0,1,1,2,B,B,C,1,1,20.79422134431188,39.86870624360418,1,0,1,5,A,C,A,1,Нет
0,13.193202106429291,43.51621749691649,1,0,0,2,A,D,D,0,0,20.066157333940026,81.37330121330419,1,0,0,4,B,D,D,1,Да
1,35.083388560244,46.54470916698932,0,1,1,2,B,A,D,0,0,46.55749173411595,38.19932947756537,1,1,1,2,C,D,D,1,Нет
0,19.441670935902945,28.922552363340426,0,1,0,3,D,C,B,1,0,19.684428340193616,77.36600396502949,1,1,1,3,A,D,A,1,Нет
0,38.77148342351815,89.8474733554955,0,0,1,2,A,A,D,1,1,41.33474388149202,59.12998969809955,0,0,1,5,B,C,B,0,Нет
1,59.04481293568388,47.20268168363185,0,1,1,2,B,D,C,0,0,31.394934413640783,38.538742653806636,1,0,0,1,B,B,A,0,Нет
0,36.88196310178614,20.72420778709049,1,1,1,3,C,B,C,1,0,85.19356368536137,45.23622528044212,1,1,1,4,B,A,A,0,Нет
1,60.35917837643192,77.7102821975296,0,1,1,2,C,B,D,0,0,50.889841330488814,1.7238426114732586,0,0,1,4,B,D,A,0,Нет
1,28.215120401717286,57.91747262527509,0,0,1,3,D,A,C,1,1,66.1157356261169,59.31821594785723,1,0,0,1,A,D,A,1,Нет
1,37.1352630017891,12.30962766333451,0,1,1,2,D,C,C,0,0,12.159840759585505,68.82588486764364,1,1,0,4,C,D,A,0,Нет
0,37.64532553466816,38.52833985423029,1,1,1,2,D,D,C,1,0,4.036891813500909,9.062946321798604,1,0,0,4,A,D,B,0,Нет
0,67.91108329100759,5.700715074798057,1,0,1,3,C,A,D,1,0,41.672514088326274,36.84288151335837,1,1,0,5,C,D,C,0,Нет
0,53.716075903751936,99.42641847348216,0,1,0,3,C,A,B,1,0,87.21582046008308,11.792572252714507,1,0,1,4,D,D,B,1,Нет
1,88.24244918514734,66.78122698846815,1,0,1,3,C,C,C,1,1,24.843633269498643,54.118276956983394,0,1,0,3,C,A,D,1,Нет
1,67.1066830940415,11.984781162623348,1,0,1,5,A,B,D,0,1,18.14635771630294,86.8954914062542,1,1,1,1,A,A,D,0,Да
1,2.895878691294629,38.14968949870351,1,1,0,5,C,A,C,1,0,59.67446189009197,42.27024801413395,0,1,1,4,C,D,B,0,Нет
0,43.2138832942765,96.8484527356398,0,0,1,2,D,A,D,1,0,15.205158799849949,90.95291494340412,0,0,1,2,C,D,D,1,Да
0,56.67308234155429,36.769644676552545,1,0,1,2,A,A,D,0,0,96.87517978005391,33.59985113612459,1,1,1,2,A,A,C,0,Да
1,51.84469216416174,65.6147131042672,0,1,1,1,C,C,A,0,0,16.82064688840742,98.5542313862119,1,1,1,5,D,C,C,0,Нет
1,21.33261768260487,44.140392387430914,0,0,0,2,D,B,C,1,0,66.68091535665094,37.90449066672472,0,0,0,2,C,C,D,0,Нет
0,95.22888564807774,25.15982904103986,0,1,1,2,B,A,D,1,0,6.7776834333860165,95.67196467408837,0,0,1,4,D,B,B,0,Нет
0,27.729030873363826,49.58550694918902,1,1,1,2,A,C,C,1,1,41.789756709374174,28.073594281938174,0,0,1,4,C,D,A,0,Нет
1,0.5519764837531582,30.96263472727824,0,1,0,4,B,D,B,0,1,77.22040083730347,70.2715560049545,0,0,0,1,B,D,D,0,Да
0,64.63966467474582,96.32623974289072,0,1,1,1,D,C,A,0,0,13.045561788532012,15.509630317129874,0,0,0,4,D,B,D,1,Нет
1,37.12263860284857,19.53911346550825,1,1,1,1,B,D,B,0,1,89.63395098772467,94.92549020000388,0,1,1,1,D,A,B,0,Да
0,59.54125023272918,50.36526355820858,0,0,0,2,C,D,A,1,0,20.2809061282469,5.370635790505707,1,0,1,5,D,C,B,0,Нет
1,37.559237587930895,43.485017669226536,1,0,0,4,C,B,A,0,1,39.6078832851607,65.08914731179455,1,0,0,1,C,A,A,1,Да
1,73.27169496859884,42.99186338954397,0,0,1,4,C,C,A,1,1,69.3229128045065,18.271208698334274,0,0,0,5,A,B,C,1,Нет
0,73.54672567845208,46.93962022684451,0,1,1,3,D,B,B,0,1,51.023204548744246,50.54268039410349,1,1,1,1,C,D,B,0,Нет
0,52.05360885341468,48.161722403927044,1,0,0,5,A,C,D,0,0,63.3235831375357,53.55026672453125,1,1,1,4,B,B,C,1,Нет
0,97.26137965911175,34.1834577752745,0,0,0,1,A,B,B,0,1,2.681185404402364,77.35498991946767,1,1,1,2,A,D,D,1,Нет
1,41.189930633664694,35.311046428421186,1,0,0,5,B,B,B,0,1,2.7272059020634565,84.69955972403231,0,1,1,5,A,D,A,0,Нет
1,78.38162864291354,46.45226859590282,1,0,0,3,D,C,C,1,1,46.84523166097828,2.1504389490898057,0,1,1,3,D,A,C,1,Да
1,9.361112229753898,45.75649468458959,1,0,1,4,B,C,C,0,0,59.658828157092515,11.60126566858748,0,0,1,5,B,C,A,1,Нет
0,67.23129643993524,2.3039261829000846,1,1,1,1,A,D,A,0,0,24.985962623296366,67.44524047074674,1,1,1,5,C,C,D,1,Нет
0,62.56730117684348,80.57269060989498,1,1,1,1,C,C,C,1,1,92.8475245836013,79.4240893582872,0,0,1,3,B,D,C,0,Нет
0,55.197663454831535,92.65266523945523,0,0,1,1,B,C,D,0,0,0.6882545018151109,71.96317607204192,0,1,1,4,B,D,D,1,Да
0,91.92312030267388,71.87719971259234,1,1,0,1,C,C,B,1,1,27.146959870622744,21.21281775702454,1,1,1,1,D,B,A,0,Нет
0,96.04376710752737,20.668684502741197,1,1,1,1,D,B,C,0,1,45.632058516591236,80.49929574193946,0,1,0,3,A,A,A,1,Нет
0,75.80488100937383,14.646098407875707,0,1,0,2,B,D,B,0,0,81.00382875637283,2.570440212208258,1,0,1,1,C,B,C,1,Нет
0,61.88626268212036,12.293724816243024,0,1,1,2,A,B,A,1,0,67.1191550618168,19.127323422861398,0,0,1,4,B,B,A,0,Да
1,8.992325963953851,96.21292728319133,0,0,0,1,C,A,B,1,0,2.274737431163276,69.11021354397052,1,1,0,3,D,B,C,0,Нет
0,40.597140710144465,15.757335218400204,1,0,1,2,A,B,D,1,1,90.6121668589922,60.20401710994248,1,0,1,1,D,C,C,1,Нет
0,90.51570510265783,34.55314562442354,1,1,1,3,C,C,C,0,1,12.765464046210884,71.04172048645046,1,0,0,4,C,D,D,1,Нет
0,69.01133454567831,64.8664309529054,0,1,0,5,B,C,A,1,0,36.69389226614984,88.80641618019538,1,1,0,1,D,C,C,1,Да
0,94.47041630367941,53.483609083465296,0,0,1,1,B,C,D,1,1,68.93949176497249,24.480009684487825,0,0,0,2,B,C,A,0,Нет
0,36.92426430782958,32.648011129450595,1,1,0,5,A,B,C,1,1,28.831761721182193,54.36664695868869,1,0,0,1,C,C,B,1,Нет
0,96.53928089231945,63.63474504085518,1,1,0,4,A,B,B,0,1,74.74783133212749,48.25635443366581,0,0,0,5,D,D,B,1,Нет
1,40.512973430229835,27.898257651826043,1,0,0,5,C,A,C,0,1,73.4121393791914,45.402185510583,0,0,0,3,B,D,D,1,Нет
1,76.22484150186928,95.00703621248378,1,0,1,5,C,A,A,0,0,30.181299377860483,10.228468226344468,0,1,0,2,B,B,C,1,Нет
0,87.73926065704957,45.40835979096152,1,1,1,4,C,B,D,1,1,60.714590691679426,67.93184106879112,1,0,0,2,D,D,B,0,Нет
1,22.304273233590855,93.48164667683785,1,1,1,1,D,D,C,1,1,77.89267466193911,1.6435023282012629,0,0,0,1,B,A,C,1,Нет
1,65.27731459852926,67.0615550030943,1,0,1,1,D,B,A,0,1,96.32281620819231,90.34800143002754,0,1,1,3,B,C,C,1,Нет
1,47.224326882805876,84.20246424960762,0,0,1,4,D,B,B,1,0,65.2741678076547,32.255393227906026,1,1,0,3,D,B,C,0,Нет
1,49.25823108124043,25.166467665183355,1,1,0,2,B,B,D,0,0,60.023996243309675,63.0514293489919,1,0,0,4,B,B,B,0,Да
1,60.72534469073501,91.72725167939764,0,1,0,3,C,C,C,1,1,35.540110767354705,25.667417689509175,1,0,0,3,B,A,D,0,Нет
1,87.50999397719667,73.34999571156567,1,0,1,2,B,C,A,0,1,12.075980440804724,40.52327252714072,1,0,1,3,C,B,A,0,Да
0,65.5567386199132,99.64374171273099,1,1,0,5,A,B,B,0,0,64.03361835403459,0.8790602287228055,0,1,0,3,C,B,D,0,Да
1,6.194195068161545,6.41118473579504,1,1,1,3,D,A,A,1,0,29.731693456187138,96.39402636591383,1,1,1,5,C,B,D,1,Нет
1,11.60418646572403,98.46844908816608,0,0,1,4,C,A,A,0,0,4.961983723998465,86.67789785496929,1,1,1,5,B,A,A,0,Нет
1,7.75582715772416,36.38919387409077,0,1,1,3,D,D,C,1,0,61.56807303799914,96.14416465478371,0,0,0,5,D,D,B,1,Нет
0,65.70341592545137,4.0903039843110385,0,0,0,4,B,C,D,0,1,16.588157741755573,40.60057309417411,0,0,0,5,B,C,B,1,Да
0,83.31001422030279,31.418300699220936,1,0,0,1,C,B,A,0,1,12.881821906420543,96.87316710902235,1,1,1,5,B,B,A,0,Нет
0,92.79558141942925,61.126524187809295,1,0,0,5,C,B,B,0,1,73.06522842066309,98.03928401534735,1,0,1,2,C,B,D,0,Да
0,19.271297066284497,13.850427458789094,1,1,0,1,B,B,C,0,1,55.507207932285255,28.789275810091898,1,0,0,1,B,B,A,0,Да
0,1.5452149890447964,4.183587289327095,1,0,0,3,A,C,D,1,1,37.881538333291296,1.0757159443943176,0,1,0,3,B,D,B,1,Нет
1,43.76659344991181,82.98663119349555,1,0,0,4,D,A,D,0,0,88.65683741973241,26.37221231225534,0,1,0,5,C,D,A,1,Нет
0,15.93395496893587,79.25185766061166,1,0,0,3,B,D,C,0,1,9.324686233558188,51.60278538534262,1,0,0,5,D,C,B,1,Нет
1,73.8678753222366,97.56139353950205,0,0,0,1,B,A,B,0,1,73.56292241401302,38.92948777175831,0,1,1,3,D,A,A,0,Нет
0,59.55448637949041,54.246633717048766,0,0,0,5,D,B,D,1,1,6.94341268919384,14.12223633789389,1,1,1,2,C,B,B,1,Нет
1,58.246944177120184,32.2166592502913,0,1,0,3,C,B,B,0,1,79.78084363476098,9.957143912351786,1,0,1,2,C,D,C,0,Нет
0,5.602979824686005,60.853016769405535,0,0,0,4,C,D,B,1,1,43.03046199376561,81.47129885796683,1,0,1,2,C,D,A,1,Нет
1,58.58809425205074,65.55347471839872,0,0,1,2,B,A,C,0,1,18.4793187318286,89.02047544955427,1,1,1,5,A,C,D,0,Нет
1,95.44136886916934,50.833769765365474,1,1,0,2,D,B,B,1,0,19.982538608384658,49.953655968450775,0,1,1,4,A,D,C,0,Нет
1,77.84522551100575,68.22991838620263,1,1,1,2,A,D,B,0,0,6.383344063465469,67.85270042189856,0,1,1,5,B,B,C,1,Нет
0,90.92463257997827,33.108877961591034,0,0,0,1,A,B,A,0,0,61.43785228159142,25.395161445535663,1,1,0,4,B,A,D,0,Нет
1,96.23580457851534,12.29681748654733,1,1,0,2,C,B,C,0,0,13.426344443974214,87.65887068349465,0,1,0,4,D,B,B,1,Нет
1,58.43417575744952,69.38660982332206,0,0,1,5,B,C,B,0,1,91.30586077821977,99.10471936742287,1,1,0,2,C,B,D,0,Нет
0,23.843764063791806,52.02131467866048,0,0,1,5,A,D,B,0,0,66.33561970373275,91.54593241270503,1,1,0,1,C,A,B,0,Нет
0,84.37692775035038,22.773216370607308,1,0,1,1,D,C,A,1,1,58.5384044267634,50.37254751565873,1,1,1,4,C,A,A,0,Нет
0,2.6855168239400817,9.47358447837987,0,0,1,3,D,C,C,0,0,24.37200902450304,34.46625781919281,1,1,0,1,C,A,B,1,Нет
1,75.12669155673784,60.517344754810395,1,0,0,2,A,A,D,0,0,70.34105739067526,73.86197539101097,1,0,1,1,C,C,A,0,Нет
1,35.53132412101378,69.35873146723276,0,0,1,3,D,B,A,1,1,11.740811529787932,64.08378023785454,0,0,1,4,D,C,B,1,Да
1,75.16448702399286,95.7525573582317,1,0,0,1,B,B,B,1,1,22.965180811354845,68.01711266627099,1,0,1,4,A,D,D,1,Нет
1,30.612454789434317,58.268920965850604,0,0,1,5,A,D,D,1,1,23.88854339697737,7.023275553953345,0,1,1,5,B,B,C,1,Да
0,27.309770625718333,94.50708520518477,1,1,1,3,B,A,C,0,1,98.02565339398822,66.17837468615865,0,1,1,3,A,B,A,0,Нет
1,65.10679721774613,47.79141991146355,0,1,1,2,A,D,D,1,1,84.2702415966582,97.97409506554473,1,0,1,3,D,A,D,1,Нет
1,99.0574668672131,79.11192292874149,0,1,0,2,C,D,C,1,1,29.45066136611191,99.10833228248117,0,1,1,3,C,B,A,1,Да
1,84.32384929937379,35.75231164415871,0,0,0,5,A,D,C,0,1,52.54914000852345,36.327305354392045,0,1,0,3,B,B,A,1,Нет
1,23.175113689100424,1.126537983627618,0,1,0,4,A,A,A,1,0,0.5711921138323306,68.67582222209649,1,0,1,5,C,B,C,0,Нет
0,19.839264628286955,22.5781548444985,0,0,0,5,A,A,C,0,0,29.496842956266622,45.73700658405557,0,1,1,4,B,A,C,0,Да
0,72.2183022904849,58.354284738654925,1,1,0,4,A,B,A,0,1,6.57896607066003,72.17207974970054,1,1,1,4,C,A,D,1,Нет
0,7.922717794515844,68.65745424242672,1,1,0,5,B,B,D,1,1,30.732625613422737,97.63732820251987,0,0,1,1,A,A,B,0,Нет
0,57.29981774002746,71.14298215356646,1,1,0,2,A,D,D,0,0,65.35376588551433,36.57977569948704,1,1,1,2,D,B,A,1,Нет
0,79.36276432356433,53.74482874516598,1,0,0,2,D,D,D,0,0,89.9298326680191,56.54279656826118,0,1,0,3,A,D,D,0,Да
0,26.035574590499287,81.25324909395971,1,0,1,5,C,D,D,1,1,98.09480359446702,52.33681147336819,1,1,0,1,D,A,A,1,Нет
0,50.82975333595815,60.997868686831524,1,1,0,2,D,D,D,0,0,37.59839050436964,14.4747557931707,0,1,0,4,C,C,D,1,Нет
1,98.13442604572988,91.59048671960771,1,0,0,4,B,A,A,0,0,94.1605076376186,33.562738104996356,1,1,1,5,D,C,B,1,Нет
1,79.97267185313899,89.52215272193301,1,1,1,4,D,A,B,1,0,3.8673812587712852,66.47039661155154,0,0,1,4,C,C,D,1,Нет
0,62.63450449579445,63.17041643364721,0,0,1,2,A,B,B,0,1,4.658896824710901,35.14056406871313,0,0,1,3,C,D,B,0,Да
