Obj1_Feat1,Obj1_Feat2,Obj1_Feat3,Obj1_Feat4,Obj1_Feat5,Obj1_Feat6,Obj1_Feat7,Obj1_Feat8,Obj1_Feat9,Obj1_Feat10,Obj1_Feat11,Obj1_Feat12,Obj1_Feat13,Obj2_Feat1,Obj2_Feat2,Obj2_Feat3,Obj2_Feat4,Obj2_Feat5,Obj2_Feat6,Obj2_Feat7,Obj2_Feat8,Obj2_Feat9,Obj2_Feat10,Obj2_Feat11,Obj2_Feat12,Obj2_Feat13,Collision
A,C,A,D,A,2,3,45.88388114680511,75.354129353842,81.06399006253913,0,30.57437016850799,B,A,A,B,D,C,3,1,22.862897557458815,24.006272598286127,53.482392074487485,0,78.40738819158673,C,Нет
C,B,C,A,D,1,4,34.21511764156164,1.8337174664328493,79.74155342883138,0,87.09695195473604,C,B,A,B,D,C,3,2,13.670472747527985,54.395723118655205,14.699608944573328,0,46.00368341443875,A,Нет
A,B,A,B,D,5,4,52.94556168241284,85.84836723841465,77.37491628062092,0,70.11924220604853,D,B,A,B,D,A,1,5,15.766954702429093,95.31527379290581,10.61557508979638,1,87.6441346117126,A,Нет
C,A,A,C,B,1,3,27.91702831796472,77.75065482951985,58.22994271522646,0,95.27164422502626,D,C,D,A,C,B,5,4,12.785289703803905,77.32149147580792,73.3398654352819,0,59.82681078094201,D,Да
A,D,D,C,D,2,4,94.43353192243123,10.32670247259908,72.47407681158359,0,78.4250759471973,C,C,D,D,A,B,4,5,68.80365419884484,19.716822859613604,41.9934911769403,0,25.83627701986142,A,Нет
A,B,A,A,A,3,1,8.978824393119943,26.75533423267733,41.675404661858614,0,95.87790425545903,A,A,D,D,C,C,4,5,2.1717847465905327,69.48201472173827,79.27714273749717,1,82.38347804097675,D,Нет
A,A,C,A,D,2,1,81.0132912865386,23.902012956159968,46.36141104007634,1,15.757218089003489,C,D,A,B,A,B,5,3,10.51255597614994,7.977312621644595,85.77722823302875,1,39.82870449968298,A,Нет
C,A,B,A,B,4,2,92.76936911259428,0.4495489829501431,61.150705313886775,0,44.10861312662638,C,B,B,D,B,B,2,3,90.78886061679651,38.25407133469001,20.114034252218772,0,97.73543603207732,A,Нет
B,A,A,A,C,1,2,38.06325886006851,68.3562678004252,46.00158515541665,1,27.3589892558743,B,D,B,A,D,D,5,1,23.29069704684964,80.63177418726816,55.65129358714861,1,1.5537919398072697,D,Нет
C,B,B,C,D,3,4,72.219532467428,45.9585248406143,93.48174606297465,0,34.29778370902805,B,A,D,C,C,A,5,2,68.24869699062972,94.75957207159189,26.798851399988177,0,28.262729591845204,C,Нет
D,D,B,C,A,2,5,12.750516028300485,20.940848700042626,99.45520145451678,1,26.86135029442145,C,B,C,D,B,B,2,4,62.22580328599394,96.2639089659141,3.273683306302022,1,11.121498692794862,D,Нет
D,C,B,C,D,3,3,23.433301708065144,36.43314596951108,84.04556498338484,0,7.24053840629314,B,B,C,A,A,C,5,4,60.91378431982212,52.08708388544898,0.09286232324864363,1,22.528731461513495,C,Нет
B,A,D,D,C,3,2,20.81816833995197,1.2541690357779411,79.84112568212574,0,8.570648433611117,D,B,B,B,B,B,2,5,33.17737984634091,95.04686203378469,43.610906853268595,0,21.344971774724918,D,Нет
D,A,C,B,D,1,4,15.353804648738013,30.90054603671466,93.6023546849998,0,45.90991942342906,D,B,A,C,C,A,1,5,35.87273700543771,2.336298803528858,11.047143844246943,1,77.53923448684199,D,Нет
C,C,D,C,C,1,1,7.4904219540055,8.261641813829712,96.90595476398553,0,46.1685914422534,A,C,D,D,C,D,5,1,62.84819363587234,97.62978137238386,37.77016299158489,0,8.419588871830165,C,Нет
C,D,B,A,C,3,4,22.474548020305363,71.21160135234746,63.151487388243325,1,16.29774889083768,B,A,A,D,B,C,4,4,25.426084378568913,57.97662953097996,46.36429254207707,0,80.70178152681684,B,Нет
A,A,D,A,B,4,3,31.387132514538017,71.90674870984186,7.677711035341995,0,16.644491060249813,C,D,B,C,D,B,1,3,85.01005464346143,29.962283373023425,23.48227298462603,0,67.54322830029955,A,Нет
D,B,D,B,B,4,4,4.938741276993608,87.78441856816302,33.46850549660832,0,74.68039380150881,D,D,D,C,D,A,2,3,76.2553621533486,67.27960335003544,78.16480455853898,0,23.237291620791034,A,Нет
C,A,A,A,D,1,4,15.800841611863737,15.0509788179642,82.18591010313997,1,86.91457558002413,D,D,B,C,C,B,1,5,93.3937969424196,43.4083157864443,93.35104068204629,1,13.301623396914408,C,Нет
D,B,D,C,B,3,4,7.731929291322704,16.869859909718866,12.474697872299457,0,92.13375802736546,A,B,D,D,A,D,1,1,33.57924437122699,34.800052625196784,51.33846961470719,1,12.053520698394493,D,Нет
A,A,D,D,C,3,2,27.17051539261225,23.90529755505655,88.60371703623291,0,3.1338021617239975,A,B,D,A,B,D,4,1,33.21876672675816,86.3794804946801,91.68282108257289,0,86.51849520700873,C,Нет
A,B,C,A,C,1,3,44.91521949552899,57.22773542090486,0.7031567450973664,1,73.9241264838492,D,A,D,D,A,B,5,4,78.12636789375472,16.076981774764786,70.87410689149668,1,95.04382369559602,B,Нет
A,C,B,C,D,1,4,32.01285724413652,76.49432383848114,17.863609594439357,0,44.5871289104113,C,C,B,C,A,D,1,3,59.14327966255992,20.285217161929303,63.39732506304049,0,30.808804649031927,B,Нет
B,D,B,D,B,5,5,66.93400366457882,68.41510585367509,70.77627345517034,1,44.065877116360085,A,B,D,C,A,C,3,4,26.99016519351045,74.68885955992648,63.06573460965645,1,13.40505326860476,A,Нет
D,D,C,D,D,2,1,91.32817954966428,19.3446206467474,23.44073552508569,0,26.949706260652285,A,D,A,A,A,B,1,1,92.3103337316307,90.94237685234935,58.04570171565231,1,95.57882267857822,A,Нет
C,A,C,B,D,1,1,77.51184400261184,10.429128705900027,63.55789810416954,0,42.449975194404644,A,D,D,D,A,A,4,5,22.088882242740393,5.594963676971332,57.73918280450321,0,82.892633445761,C,Нет
A,A,A,D,D,3,2,58.28528315025313,28.84525766185816,49.480964510380154,1,10.822142549476643,A,A,A,A,C,D,3,4,61.0665419169777,48.39128691925492,43.927242456092785,0,80.39639631407556,D,Нет
D,D,B,C,B,2,2,66.54203519048356,1.489101761884315,24.596514059724328,1,90.31833319598303,D,C,C,C,A,B,5,2,93.1159239617238,23.641034109828997,94.58770874285142,1,83.16960292214453,C,Нет
D,D,C,C,C,1,4,3.294546936172582,57.41217173695855,95.4021248270535,1,62.88080121557466,A,B,B,B,C,A,5,2,94.41831235365603,22.44492750454894,50.55335923771731,0,47.46304809047233,A,Нет
B,D,B,D,B,4,2,65.35261096844582,27.17546950500328,65.12821071571368,1,21.89244092942557,C,A,D,C,C,D,4,5,99.21733093023985,95.57836851256141,9.715719412270207,0,4.150327632075845,C,Нет
A,D,C,B,D,2,3,46.425167844795055,61.300170542343956,76.3411225031986,1,5.779168571050642,C,A,A,D,B,A,2,2,18.587728787551516,58.55189198572817,73.2043379365828,0,35.96492267839601,D,Нет
B,A,D,B,C,1,3,98.51298375752395,53.313328983690276,91.71348369626024,1,46.71131041975683,C,C,C,B,B,C,1,5,56.376230686667824,17.829179696577725,5.73112567905909,0,72.64203056659171,A,Нет
D,A,A,A,A,3,5,47.37478507871764,5.601890260200026,54.21940302348147,1,34.63389804368527,A,D,B,C,A,C,5,5,15.16893299497336,46.607589834043615,61.98464282835131,1,64.51241060330949,B,Нет
A,A,D,A,B,4,2,12.892498672330188,31.8256303600451,16.125996706648316,1,37.907346517044175,B,C,A,C,D,C,5,4,72.23941384652998,57.158891334809816,61.18693712955044,1,8.837827265392983,C,Нет
B,A,C,B,C,4,1,91.80354244372023,29.45801431467604,54.94516519370492,0,75.81358991366834,B,C,D,D,B,A,3,3,97.2654919347589,29.442950923219335,9.190332000187606,1,48.40648249002797,D,Нет
C,C,D,C,A,4,5,75.58238955127348,46.68033544405996,90.25873588765405,1,53.95032593210388,B,A,C,C,B,A,5,5,74.56317030806426,88.9821548040737,22.53835606994229,1,41.980432589732516,A,Нет
A,A,A,B,A,2,5,34.466228666668066,4.696915561745629,32.32110994827553,0,79.99047703680101,A,D,D,D,D,D,2,2,67.34801125768617,4.139551349108272,29.430964462508037,1,73.54166920754483,B,Нет
A,D,A,C,D,1,2,14.443986105502372,54.82847057930237,87.65141082946198,0,86.35799880295912,C,B,C,D,B,D,3,5,94.249861169369,37.31803981384638,31.18534812805599,1,44.78766037159563,D,Нет
C,B,B,D,A,2,5,7.486870428986537,46.62005092761966,84.71376936460516,1,34.309631803288795,A,C,B,C,D,D,2,1,80.46953079153118,77.69991252256027,2.9188164326274246,1,25.666895906891043,B,Нет
B,B,A,B,A,3,2,64.2232176402676,28.62302421943098,73.33538974589088,0,55.42558027763745,B,C,B,C,B,A,5,4,39.31455224739062,36.566994826738,58.27262324211971,1,77.05529084562954,D,Нет
B,B,D,D,D,1,3,84.99420953092795,46.071568498913784,55.03103091603485,1,98.48152939132812,A,A,B,D,D,C,4,1,80.306413324578,42.69394302036024,4.357421428588237,1,25.56310634617881,D,Нет
C,B,A,B,A,5,5,5.090449046988255,40.73711150376169,39.104070299115016,1,89.94599322977325,B,C,A,D,C,A,5,1,64.40183896294226,10.224522353374965,82.96986798641109,0,15.408260218999658,D,Нет
C,C,A,B,B,1,5,41.25818827637726,75.74223498933603,98.51202946191924,0,13.461926422315884,B,A,C,B,B,B,4,1,44.458090033376344,92.57703500217043,92.53249611344589,1,56.409052585849174,C,Нет
A,C,D,C,D,1,5,17.592747265176754,94.8667207192214,88.27440656491325,1,78.99448825585729,C,B,A,A,A,B,4,1,55.207682034012684,95.24996121733811,76.01633453448999,1,32.84966972465663,A,Нет
B,D,C,A,C,5,2,6.13756602047456,55.924535237855224,18.94942998234438,1,16.74516155303487,A,A,B,B,C,D,2,1,91.43723722701445,96.10123363529472,80.65706744924637,1,90.33570042719042,A,Нет
C,C,D,C,D,2,3,6.839077833370655,39.75815678958463,31.801455665767197,1,88.9447078829569,C,B,B,B,C,C,1,5,75.32594796220671,70.98631907140185,42.14679903387618,1,9.769112068197183,D,Нет
D,A,C,A,B,5,2,62.12272026926947,83.142552306054,11.34010690990448,1,52.02721347092444,A,C,C,A,B,D,5,2,65.85297676747794,1.5584287793255491,30.841692253683295,1,65.79896789281662,C,Нет
A,B,C,C,D,2,4,58.443063132541894,45.9798888269633,10.37703510403153,1,0.6336150361414217,A,B,A,D,B,B,1,3,13.052107875207042,18.78183982594709,90.77295891138783,1,32.694921781303165,B,Нет
D,B,D,C,D,5,2,2.991926368946096,4.042863179406265,27.98734449210395,1,96.39729076876088,D,A,B,A,D,D,1,1,35.612538985525156,81.5428214039784,48.32861360319697,0,67.97216907633528,A,Нет
C,D,D,A,B,5,5,31.557356851299435,68.73269272386905,9.48273922957884,0,76.31162478356751,D,D,A,C,A,C,4,4,36.52475300603179,38.09702393881069,20.733429480119348,1,43.064038206051436,B,Нет
B,D,D,C,D,3,5,41.702373390555636,36.574793612301214,9.8865681753031,1,8.580263043234627,B,D,D,C,C,D,5,3,92.52547300547933,63.20212330681658,35.93237166329764,0,80.46183452019365,D,Нет
D,C,A,A,C,2,4,86.67675286798196,52.14665146015457,84.34669877312531,0,56.24695153696791,D,A,C,B,C,C,1,3,21.612290469622042,77.29609512410705,1.197619984941134,1,76.3100002458257,D,Нет
A,A,A,B,B,4,2,37.093795714249055,7.574880203410716,89.35275495256818,1,25.469912891086942,B,A,B,A,B,D,4,2,56.25547335323202,93.07992822962754,12.660050990453398,1,40.78768475449027,B,Да
B,A,A,B,D,2,1,30.31675721489906,30.61234903361506,75.23133378460454,0,26.28609580757856,B,A,A,A,C,B,1,5,48.41761237515826,6.930543259995547,95.64394099428644,1,29.747333258856745,B,Нет
A,B,A,B,C,4,1,62.79541225761898,88.1552395892251,20.884656302194138,0,67.2919508674005,B,A,B,C,A,D,1,2,30.16195573634315,78.40184165102193,37.71240702592091,1,64.17367215293963,D,Нет
C,B,B,D,A,3,5,49.73178541991322,34.96772504323307,52.60673360788009,1,81.85732600720277,A,D,D,A,B,D,3,5,48.35981342052605,50.26707038721535,12.136217440515274,0,99.32148548642166,A,Нет
C,C,B,A,A,4,4,57.30456054789622,28.309551500662632,26.60875222409946,0,77.89912505407507,B,A,D,A,B,A,4,4,81.22981910669306,61.22885688892721,52.08022346018068,0,57.43623724283613,B,Нет
A,D,D,A,B,2,4,77.23720611426353,38.35263528818894,17.99460596406506,0,39.76957956409479,B,D,B,D,B,C,4,1,30.574620022901367,58.170944209982636,84.03656604526908,1,88.34900063699921,A,Нет
C,D,A,A,D,5,2,10.892970580201256,25.37695326175494,63.8122924734314,0,54.455093487078784,C,C,A,A,C,C,2,2,39.21128150432399,16.410202902717664,71.67302524595286,0,45.513911860166886,D,Нет
C,D,A,C,C,1,4,15.2857542737996,13.57484264144303,60.02047943087446,0,97.58331896006905,A,D,C,D,A,A,2,5,96.53946028493928,75.29475271759156,27.45396838644607,1,85.80298982489151,B,Нет
B,D,A,A,C,3,5,98.3037421607206,75.64870727440778,56.01972655960717,0,10.78197546230677,A,A,C,C,B,D,1,3,61.25709243857077,41.64584243315716,54.51474813714457,1,54.25237271303334,C,Нет
B,B,C,C,A,5,3,39.585802120733504,74.38919456309208,28.07130406301839,0,55.06763317003032,D,B,D,A,B,C,2,4,86.22060269195076,55.80636725579821,11.359839856300201,1,97.26891019707627,C,Нет
C,D,A,D,C,4,1,38.43916381403967,20.72153812488783,94.20325901228583,1,71.03537328780459,B,B,B,C,C,C,4,1,0.5361698397936099,99.90478951485821,19.23474228020118,0,77.83976904904482,D,Нет
C,B,A,B,A,1,4,36.43151328154295,82.73502436404311,76.83990365557239,1,17.03657139683008,C,C,A,D,D,D,2,4,17.016274941237587,93.26065358331215,10.468842755946584,1,34.28659704299136,D,Нет
B,C,D,A,D,2,3,25.46876035789377,27.97881543626103,55.026010923691736,1,25.567560179236317,C,D,A,C,B,D,2,1,40.77521587072873,54.675469389959176,73.40023704390198,0,14.405880146650984,A,Нет
B,B,B,B,D,5,5,53.08276136732173,36.53413579051844,57.22669879380672,1,88.86822349808591,D,A,B,A,B,C,5,3,95.31525732330681,70.03925544568158,81.50949031328028,1,84.96158849309761,C,Нет
A,A,B,D,B,3,2,46.64497602443014,87.26197066043773,91.78002061921802,0,84.5870801994422,A,A,C,C,B,C,2,1,0.379003251735166,67.3414759858785,28.468081529563406,1,47.953083972167065,B,Нет
A,B,A,C,B,4,3,91.44480429284191,1.3957662733136589,3.6749693883739054,0,11.522897687607326,A,C,B,A,D,C,3,3,20.881870962632433,19.90436811836731,37.041287182225915,0,82.66392660071746,B,Нет
A,D,D,B,A,5,5,59.51972002901393,3.418265445874369,88.19758224461613,1,84.28589246415609,A,D,C,B,D,A,4,5,76.93655843437675,26.635051075687766,82.55724385017442,1,95.72848158791324,C,Нет
A,C,D,B,B,4,5,86.77731152289624,65.65356161661735,69.791144881466,1,84.50331519453559,C,B,B,D,C,B,4,4,54.02633918971321,33.31467172920749,32.640026418867386,1,36.006646239576824,B,Нет
B,B,B,B,C,5,3,93.53809718440533,5.258369310059397,1.3958964760934722,1,53.20866048708732,B,D,B,B,A,D,2,3,59.62830106233942,3.703907692026842,79.5228653983283,0,93.02081080182404,A,Нет
C,D,C,B,D,3,1,24.008061505195865,66.339547689838,38.135070235746646,1,67.30330040544247,C,C,D,D,C,C,1,1,73.75551120784887,92.46656093733834,74.05051388987633,0,76.32373289670261,B,Нет
C,C,D,B,D,3,1,91.09999646274555,74.84053544509148,85.17097441821096,1,52.30978481281354,A,C,A,D,C,B,2,5,59.94504140001429,7.865507486399181,41.578947016109424,1,85.7434283577717,C,Нет
A,D,D,A,D,2,1,38.41497310172266,28.6370046456497,9.761352836710124,1,73.80652360641557,D,C,A,A,D,B,2,3,19.73719583672704,80.67417116897381,61.23831601692179,1,41.67343503170022,D,Нет
D,B,C,D,B,4,4,51.19106450410039,83.08384721289652,53.80026223519722,0,93.65442044655721,B,D,B,B,A,B,5,1,47.77317467504848,84.66747215068992,78.4308485196037,0,72.32899066183452,D,Нет
D,C,B,B,D,2,3,51.98848786161183,84.47312085612313,11.480087377274085,1,66.8921401722163,B,B,C,C,D,B,1,3,18.769633424570298,86.6200998593362,74.18997122937834,1,29.208614285714596,C,Нет
A,A,C,B,D,2,4,97.82753588028166,63.804820086139614,67.52610085518387,1,55.33385240720668,B,A,C,A,D,A,3,3,83.26261186306593,53.016722041935395,11.430160040631254,1,28.858611370954623,C,Нет
B,A,B,D,C,3,1,19.4392320520572,57.92095927778477,78.66814411147887,0,57.543965865181704,C,D,B,C,C,C,3,4,91.07172722268302,93.79801783921378,38.736868918121615,0,48.87560092881071,B,Нет
C,D,D,A,A,2,3,47.1283843885579,55.492290661614355,23.51630915048456,1,7.643891131355717,A,A,C,B,A,A,2,2,15.891906219463714,20.167163015932744,59.15844129775605,1,46.80212540645241,D,Нет
D,C,D,A,A,4,1,77.39645902821819,11.866547170212305,5.212790035832726,0,79.26741955315873,D,C,D,C,B,A,3,4,58.50036283501172,41.72676262968219,9.070620004893149,0,51.91511692376959,D,Нет
C,D,D,D,C,2,1,57.29880903600233,25.021068806314652,66.62372018668475,0,75.61058388566752,D,A,A,B,D,A,5,3,84.23438302991222,59.40897502820411,14.257073619457328,0,69.25047587076165,B,Нет
B,D,D,B,B,1,1,41.13126383426777,34.41576373846318,81.00080080251,1,92.40590028396612,C,B,C,C,C,A,2,4,42.782686532291855,17.96386650489311,40.79757524316776,0,6.777950763691997,C,Нет
D,A,C,C,D,5,4,5.748444186485646,28.13409275985833,54.94943921474682,1,60.26408459512941,D,C,D,A,A,B,1,4,76.99756481241387,72.88262836349737,87.75761942960699,0,95.97909490345212,B,Нет
A,C,D,D,D,5,2,30.97560927012942,71.70126710882346,58.92593763470695,1,28.118993024361195,B,A,B,D,B,B,4,4,98.82716687811487,12.46430317985765,83.48929707552173,0,8.254171959629508,B,Нет
B,B,B,B,B,3,5,39.98685173047812,76.14286380268751,68.33076012149914,0,52.85883628266639,A,D,A,D,A,B,4,4,67.03532085913305,14.109333940092982,81.93435593371926,0,68.50004383044393,B,Нет
A,C,B,C,B,4,5,79.22608937123749,96.38557469282877,46.29711106157058,1,79.46758117480177,A,C,A,B,D,D,5,2,30.10990756545081,8.245144480874622,34.761559604958315,0,49.692855107326984,C,Нет
A,A,A,C,D,3,1,57.87874505171615,93.2372565697041,20.44444528809621,0,82.34233625440052,D,A,D,C,D,A,1,4,46.93967495511346,3.7100435637465345,13.247426636073046,0,21.371891661112087,D,Нет
B,D,C,A,C,1,4,13.475366807756906,78.12824917091632,38.74387873395686,0,43.201753861714685,D,A,C,A,C,A,3,5,62.55620388333195,2.4842937161556944,38.56086606646868,0,82.92273834136522,C,Нет
D,A,B,B,D,5,1,22.583266872774455,15.419235350224136,84.15246400094591,1,32.09701732966322,B,C,B,C,B,D,5,2,60.747024030417975,29.339547972246272,50.41453863047792,0,61.044232716937366,C,Нет
B,C,B,B,C,2,3,82.86967865281903,65.30865705419231,35.3670827883553,1,55.807455646555795,D,C,B,A,D,B,5,4,62.430857367517554,44.03433804679548,78.56577324787271,1,29.196518041840104,A,Нет
B,C,B,D,B,2,2,77.85119854041892,93.32250371359466,30.15942588238063,1,27.72053290940315,A,D,B,B,A,C,3,1,3.7158702779249375,53.8406703265881,26.681986476203424,1,76.93829039737909,A,Нет
A,B,A,C,D,1,1,84.26896534079201,87.81834488962366,86.67571415584985,0,71.57484735422882,D,C,B,A,B,B,1,4,24.11862989982111,12.537303474005268,86.71954817853988,1,21.868904611932273,D,Нет
D,A,C,C,A,5,1,42.07875023575951,95.4746708713548,18.68105429201843,1,53.28908514563175,B,B,A,B,A,A,4,3,26.15689993031789,68.28466919687376,89.19664046124839,1,6.1324334993738905,B,Нет
C,D,A,A,C,4,5,69.48391153010085,86.45991366230892,90.19084689076591,0,71.49045122878132,D,A,D,B,B,A,2,3,27.04824619759766,97.32436221730033,78.46091785763633,1,0.25547652194193304,A,Нет
A,D,D,A,B,3,2,11.708589228100763,88.45234047318775,4.754474305906609,1,92.75992783111275,B,B,B,C,D,B,2,5,7.7202514750458695,73.66157976759825,57.53282050781233,1,99.7964947483059,D,Нет
B,C,C,C,D,1,5,69.49526148353866,42.43212605247992,69.26963033817131,1,38.22518954903684,B,A,A,A,A,D,2,4,36.354653548940064,86.3033235593716,82.50766694425519,0,20.237892803953482,A,Нет
C,C,C,B,A,2,5,99.22910297620413,96.76072675740483,31.137234324028295,0,65.94532057018752,A,D,C,D,D,D,4,1,95.58978236835203,54.86260926786743,34.40080143246993,1,40.96015020651296,C,Нет
C,A,C,A,C,2,5,58.04584572548915,92.62585227056807,4.23652488595997,1,99.45699568530887,C,B,A,C,C,B,3,5,12.396686866781248,56.85480485976908,86.31446594044913,1,16.42409532540272,A,Нет
B,C,A,D,B,2,3,96.02126405076041,6.401232357236896,15.902540040805535,1,31.081405093398107,A,A,B,A,A,A,2,3,61.305108697859445,63.57567195470264,13.028356672603525,0,21.846550846005087,D,Нет
D,D,B,D,D,4,2,80.36910401556477,0.3041102462188028,1.6504202150787184,0,76.73150483136651,A,D,B,B,D,C,4,5,55.178399249850976,52.80272053478738,32.16047003545509,1,38.20253330483094,A,Нет
A,C,A,A,D,3,5,40.287926481021984,70.65273767489995,81.28845331088375,0,64.11157676348064,D,C,B,B,A,A,2,1,11.017685180299209,36.95887146132997,99.90587418423905,1,38.454279166283875,A,Нет
C,B,C,A,C,3,2,77.58099453543987,33.90685340905396,74.40410998607709,1,58.60149828814397,B,D,C,A,C,A,5,5,38.959204210513775,45.706090448992285,51.20954666363976,1,38.451501082246345,B,Нет
B,D,A,D,A,1,3,75.72286984639133,79.30296506040612,61.71300145168699,0,67.31690739620957,B,B,B,B,B,D,2,3,93.83191069026459,37.61918037062391,8.698055993167408,1,28.31453482963727,D,Нет
A,D,C,A,B,3,1,80.12363239218033,40.88958715690736,67.94266423798265,1,95.33290195176303,A,C,A,B,D,B,3,3,52.48155660353514,68.79024285701149,76.98721315758095,1,54.85248541294436,C,Нет
A,C,C,C,B,2,3,69.45363423163255,42.45034888401411,26.317632956870995,0,62.02864850802274,D,A,B,A,A,C,3,2,70.34595789395354,79.13470627901589,81.96575494357067,1,23.987901710657866,C,Нет
B,A,B,D,D,5,3,83.30184403592608,22.18894433342118,29.969443639524663,1,25.31506147730077,A,C,B,B,D,A,4,3,59.96774049034431,1.6376786969307222,80.92770460144439,1,4.904482412862432,C,Нет
D,A,B,C,A,1,1,59.03133294291744,82.26298210201729,11.81345622654576,1,79.33207699628882,A,D,D,D,C,D,4,3,82.6488318445412,14.782363250044028,0.5679033917393328,0,71.84785614692771,A,Нет
B,C,D,D,A,1,5,78.028202607399,6.774995963329844,64.21780440257318,0,17.666633484378114,B,B,D,B,A,D,5,5,56.78476383266909,99.89020987375721,90.87884444028522,1,59.35239916531795,D,Нет
B,C,D,C,D,2,5,94.6574770844539,92.58797481519277,86.58220703040578,1,4.338553650137045,C,B,D,C,B,A,2,5,37.43733853859085,82.99986269416095,54.45313832140324,1,48.054308102396114,A,Нет
B,A,A,A,A,5,1,46.83332629457183,32.960943873201245,22.778039765272506,0,34.19739416549601,D,B,D,D,D,A,1,2,42.39760301794433,97.5867399088575,68.77103011619859,0,22.85369641262437,D,Нет
C,D,D,A,B,1,5,56.19459716927283,21.494046319189074,34.164049390594286,1,76.92665578072373,A,A,D,A,C,B,1,3,18.74512376879871,62.98864504953555,54.92957777493868,0,59.81421362034288,A,Нет
D,B,D,A,B,4,1,4.191549192770894,14.979613513120649,41.937033877423914,0,84.36050757533086,B,C,B,D,A,B,5,4,43.738183341261404,12.6273913618552,58.27838424936521,1,99.67523217966125,B,Нет
B,D,D,C,B,5,5,66.08846240767257,53.855117856982716,12.8314595221097,0,64.30873991263287,A,C,A,C,C,B,4,1,48.76419747878599,27.720786412928955,96.16449974378557,1,58.51394166500169,A,Нет
C,D,C,D,C,1,1,85.62565374735416,76.83693562877137,53.69982579742465,1,94.23274484935865,D,B,A,D,A,D,3,3,24.1135599776667,70.05306180207896,24.379855110195425,1,36.832286576720605,D,Нет
D,B,C,C,A,5,1,88.78104486082078,5.459732548841045,82.16552769399028,1,69.98630765750906,D,D,D,B,D,D,1,2,51.75752212657678,99.28416044082468,45.82606034160634,0,18.13093193673184,C,Нет
B,C,C,B,D,5,5,80.19867992548974,42.789715526239455,53.67022904550861,1,73.4025156827799,D,B,A,B,C,A,4,4,65.23383080347804,53.742259165678306,68.47523515920876,1,10.53007583796357,D,Нет
A,B,A,C,C,3,3,16.472598444539333,2.616747539697062,65.10691755416359,1,4.517184726043954,B,B,A,A,B,B,5,1,37.40120317488657,36.13912170463303,54.91784571091281,1,76.58362306636461,B,Нет
C,B,B,D,B,1,2,44.835093265691924,63.435948563329305,22.940894902580233,0,57.33767942573235,B,D,A,D,C,A,1,5,89.79451055199105,26.11345964329378,66.79101126877359,1,95.48302053134138,A,Нет
B,A,D,D,C,2,5,78.82185964968083,45.72283200941464,39.86114975313194,1,35.29662703527694,C,D,A,B,D,D,1,1,32.55811070762672,68.23590380805211,87.4517104978056,0,93.56153896934684,C,Нет
B,A,A,C,B,4,1,61.16310002535599,48.91433471704889,59.88471445114894,0,74.00149729550563,B,B,C,D,C,B,3,2,15.283214376193243,7.9613023275415085,69.45777768026915,0,10.782090115315501,B,Нет
A,C,C,C,C,5,5,32.56113208110625,34.969365323541524,90.47341620568558,0,22.23651669822212,C,A,C,B,C,D,4,2,20.320262554268343,60.37777249258911,1.7255527004672477,1,40.24068173264415,B,Нет
B,A,A,B,D,3,2,46.73833697521433,98.88024938923269,3.0295280186315776,0,3.8638930875329436,B,C,A,D,D,D,1,5,15.45671044808483,27.65963686187768,33.80093588887749,0,86.84692318770716,B,Нет
A,A,C,A,D,5,5,30.565676629947248,58.65302284547155,60.04927242800279,1,26.251043669377484,C,A,A,D,A,C,3,3,35.12184233163423,30.969956905195474,67.07946137456813,0,81.13064097212084,C,Нет
D,C,B,B,D,5,4,13.303613017071426,40.35248856199794,74.84545567910584,0,80.79656332524678,A,C,B,D,D,D,1,2,23.514079339797,99.2976335850245,49.493834769132626,0,73.82666640454602,B,Нет
D,C,A,A,C,3,2,36.61906537557462,89.01072914095836,26.290202782067105,0,59.86255389966277,C,B,C,C,A,D,5,2,60.24902465392249,26.03840275764121,64.2104006337769,1,45.96523722611153,B,Нет
A,D,D,D,C,1,3,90.83204246238967,80.5539666315481,68.41505127341165,1,87.43718010212463,B,C,D,C,D,B,3,5,31.658140160585045,16.211020906024242,99.77691290042631,1,0.888080644865552,A,Нет
C,D,D,D,C,4,4,84.70361902634022,33.550290943129845,83.74585528254619,0,80.11771862577098,D,C,A,A,D,A,5,4,73.50937570222952,27.84755873733651,58.7322078439101,0,96.63459608055003,D,Нет
C,B,B,B,A,4,5,53.37109279334439,45.47880295570413,19.25022294930594,1,49.791381096573836,D,C,C,D,B,D,1,4,73.23753666924694,14.245586636610486,49.84524283949947,0,65.46913420860434,A,Нет
B,B,D,B,D,4,5,37.47461318063932,0.04989751146539101,55.425438309455956,0,31.308353327954464,D,C,D,A,B,B,3,3,19.683756218063785,68.12428843806536,32.81508006125562,0,9.66308548351017,D,Нет
A,B,C,B,D,4,4,29.89704776127995,81.78902298082065,71.9906724616789,1,36.717520361587084,A,A,C,B,A,D,3,2,34.4959293712966,32.11819109740283,47.3407249380427,1,86.60730456795662,C,Нет
B,A,B,C,D,3,3,92.07064904699683,33.16495958677423,92.87708391129868,0,99.2861240905827,C,C,D,C,D,C,3,5,9.53285107614935,97.97344696834666,82.16928577896505,1,29.929739557541744,D,Нет
