Obj1_Feat1,Obj1_Feat2,Obj1_Feat3,Obj1_Feat4,Obj1_Feat5,Obj1_Feat6,Obj1_Feat7,Obj1_Feat8,Obj1_Feat9,Obj2_Feat1,Obj2_Feat2,Obj2_Feat3,Obj2_Feat4,Obj2_Feat5,Obj2_Feat6,Obj2_Feat7,Obj2_Feat8,Obj2_Feat9,Collision
B,A,5,1,0,A,1,0,90.73250583610621,B,B,1,1,0,D,0,0,27.84848867212456,Да
D,B,2,1,1,C,1,1,84.1454029539115,A,C,2,0,1,B,0,1,33.86411376258902,Нет
A,A,2,1,0,B,0,1,83.65664335126321,C,B,4,0,0,D,0,1,58.56275226227502,Нет
A,C,1,0,1,A,0,1,37.95895551381122,B,B,3,0,0,D,1,1,24.1534979404192,Нет
D,D,3,1,0,C,1,1,74.94688551255739,D,A,4,0,1,B,0,0,38.47436199571285,Нет
A,B,2,0,0,B,0,1,30.57599406851739,A,A,4,1,0,B,0,1,20.79658699030076,Да
C,C,3,1,0,B,0,0,12.215553924824052,B,B,4,0,1,B,0,1,53.48539302760836,Нет
B,A,2,1,1,A,1,1,29.537305041178886,A,B,1,0,0,D,1,0,31.31665602153475,Нет
A,B,5,0,0,B,0,0,3.737678910574227,C,A,4,0,1,D,0,1,78.2102055550662,Нет
B,D,4,1,1,B,1,1,34.01733263721838,D,B,1,0,0,A,1,0,98.28370189367268,Нет
A,D,3,0,0,D,1,0,48.144316733581185,D,B,3,0,1,C,1,1,89.99881127584777,Нет
D,A,3,0,0,A,0,0,7.414527465332322,C,B,2,1,0,A,1,1,68.15979460159699,Нет
B,A,5,0,1,C,0,0,2.8610595381969084,C,A,1,1,0,A,0,0,84.94510482904431,Нет
A,C,1,1,0,C,1,0,11.444477902917406,A,A,4,0,1,D,0,0,53.77436233670648,Нет
A,D,1,0,1,B,0,1,8.875938723583943,C,D,2,0,0,C,1,1,18.132006613981723,Нет
D,D,2,1,1,D,0,1,67.34691176815186,A,D,2,1,1,D,1,0,95.2749760848865,Да
C,C,1,1,0,A,0,0,15.366044882541551,B,D,2,1,1,C,0,1,22.17511096550592,Нет
C,D,1,0,0,B,1,0,19.941340625575798,C,A,4,1,0,D,1,1,61.75200111617028,Нет
B,A,3,0,0,A,1,1,59.49265010179651,D,A,5,1,1,C,0,0,27.603607481037983,Нет
C,D,5,0,1,B,0,1,34.213195574441215,B,C,3,0,1,A,1,1,97.39828640476964,Нет
A,C,4,1,1,B,1,1,31.774673758402027,A,A,5,1,1,D,1,1,84.34437546746993,Да
B,C,1,1,1,D,1,0,98.03886371078585,B,C,3,1,1,C,0,0,62.71130547470973,Да
B,C,4,0,1,C,0,1,69.78937463962694,D,A,2,0,1,C,0,0,17.17639808253186,Да
D,C,4,1,1,B,1,0,91.72740029981892,D,D,5,0,1,B,0,0,91.9939107400798,Да
B,D,4,0,0,C,1,1,86.05643361682436,C,C,1,0,1,A,1,1,69.22699251226018,Нет
A,A,1,1,0,C,1,0,47.01534316634146,B,C,3,0,0,A,0,0,12.970978855185633,Нет
A,C,4,0,1,A,0,1,43.8255165999257,C,C,3,1,0,B,1,0,31.42587356123997,Нет
D,C,2,1,0,A,1,1,49.388909284967895,C,B,1,0,1,C,0,1,77.39280176149549,Нет
A,C,5,1,1,B,0,0,1.114539634541245,B,B,1,1,0,D,0,0,34.91809410726241,Нет
A,A,2,0,1,B,1,1,60.62746146532696,A,C,2,1,0,A,1,0,55.77508568559687,Нет
D,A,3,0,0,D,1,0,69.05858502256007,D,D,3,1,1,B,0,0,74.56760991148094,Нет
A,D,1,0,1,C,0,0,53.44929828971172,D,B,4,1,0,B,1,0,6.255336203107397,Нет
D,B,4,0,1,D,0,1,26.550771812007312,C,C,2,0,1,D,0,0,56.65256518666628,Да
B,C,3,0,0,B,1,1,31.091657752327084,A,B,3,0,1,D,0,1,30.123312442340634,Нет
D,C,1,0,0,B,0,1,3.896884765254982,D,C,4,0,1,B,1,1,94.36312787712879,Да
B,C,5,1,0,D,0,0,94.09181558182658,C,B,3,0,1,A,1,1,4.1322882769093905,Нет
B,A,5,0,0,A,0,1,89.6017973195652,B,A,3,0,0,B,1,1,28.417988157252395,Да
B,C,4,0,0,C,0,1,33.0580084349961,A,D,4,0,1,B,1,1,72.97077168910552,Нет
A,B,4,0,0,D,1,0,38.49559481407573,A,D,3,1,0,C,0,0,29.6286328826435,Нет
B,C,4,1,1,B,0,1,72.09898292422737,C,C,4,0,0,D,0,1,72.6548029656919,Да
B,A,1,0,0,A,0,0,12.412937464953844,B,A,4,1,1,B,1,0,4.77848275095748,Нет
D,D,4,1,0,A,1,0,56.828172735058025,B,C,4,1,1,A,1,0,25.20873655728212,Да
A,A,1,1,0,A,1,0,70.4938732971456,C,D,5,1,0,D,1,0,94.6162509317406,Да
A,D,5,1,0,A,0,1,2.540700449056643,D,A,4,1,1,A,0,0,65.90113769442226,Нет
A,D,3,0,1,A,0,0,15.411218010194593,B,D,1,0,1,B,1,1,60.112086914130145,Нет
B,D,5,1,1,B,0,0,40.13315170697547,C,D,1,0,0,A,0,1,48.37081126791244,Нет
D,D,3,1,0,A,0,0,64.87977153237783,A,B,4,1,0,C,0,1,52.09996661404412,Нет
A,B,5,0,0,D,1,1,32.62741386510067,B,B,5,0,0,B,1,0,18.329061236582177,Да
D,C,3,1,1,D,1,0,37.538042327274056,C,D,3,0,1,C,0,0,27.389183366272107,Нет
C,D,3,0,0,D,1,1,41.06496558909083,B,D,4,1,0,A,0,0,2.662100158186431,Нет
D,D,2,0,0,A,0,0,44.88864796334322,C,A,1,0,0,B,1,0,53.07176294784747,Нет
B,B,1,0,1,C,1,0,58.00144578334579,D,B,1,0,0,B,1,0,43.858442827408304,Да
B,B,1,1,0,B,1,0,54.71244439811864,A,A,3,1,1,B,0,0,0.9299058944026273,Нет
A,B,5,0,0,A,1,0,92.53195952967668,A,B,2,0,0,C,1,0,19.711190238054066,Да
A,D,4,1,0,D,1,0,15.915865905277393,D,D,3,1,0,C,0,1,25.976864897222097,Нет
C,B,4,0,0,C,1,1,41.75848044881846,B,B,5,0,1,C,0,0,35.052282851637514,Нет
B,C,2,0,0,C,0,0,78.66709163227614,C,B,1,1,0,C,0,0,3.053680368719125,Да
B,C,5,1,1,D,1,1,44.38389645037173,C,A,3,1,0,B,0,0,91.14575223921341,Нет
A,A,3,0,1,D,0,0,62.06060426385789,D,C,1,1,0,D,1,1,96.46060796466071,Нет
B,D,4,0,1,B,1,0,63.67911436333647,B,B,5,0,0,D,1,0,25.846744971791004,Да
C,B,5,0,1,A,1,0,71.82756544919022,C,D,2,0,0,B,0,1,72.15912980615842,Нет
D,D,3,1,1,B,1,0,1.3085184358982316,B,A,3,0,1,C,0,1,83.1217185660529,Нет
C,C,4,0,0,A,1,1,19.76642600409543,C,A,1,1,0,D,1,1,27.956706492006145,Да
A,B,2,1,0,C,1,0,18.48872157713788,C,D,5,1,1,A,1,0,28.57089184803806,Нет
A,A,3,0,1,C,0,1,6.187071695976554,B,C,2,1,0,B,1,0,6.817757542721137,Нет
A,D,1,1,0,A,0,1,47.71134259454451,D,D,5,0,0,C,0,0,32.051204699317836,Нет
B,A,5,0,1,B,1,1,85.03611526799044,C,C,5,1,0,C,1,1,7.991085623054306,Нет
C,B,5,0,0,D,0,1,45.21932136670539,D,A,3,0,1,D,0,1,46.05840760164918,Да
D,B,3,1,1,B,0,0,2.964160330768617,B,C,4,0,0,B,1,1,71.84097925362289,Нет
D,B,2,0,1,A,1,0,63.103761568676894,D,A,4,0,0,A,1,1,17.23555696785247,Да
D,D,4,0,0,D,1,1,46.78701430684106,D,C,4,1,1,D,0,0,91.12204510119845,Нет
B,A,3,1,1,D,1,0,49.62608421663541,C,C,4,1,0,C,1,1,28.448961772853252,Нет
B,C,1,1,1,B,0,1,60.66365309667879,D,A,5,1,0,A,1,0,60.80140802282759,Нет
D,B,4,1,0,C,0,0,52.574349813470135,B,C,5,1,1,D,1,1,95.65860245476158,Нет
B,D,3,1,1,B,1,0,69.23678651833804,C,D,3,0,1,D,0,0,72.54464357956516,Да
C,D,4,0,0,B,0,0,40.63807023740809,B,C,2,1,0,D,0,1,42.4721429305735,Нет
A,B,1,1,0,D,0,0,82.70200071791895,B,D,2,0,0,D,0,0,35.601592130323986,Да
C,B,1,1,1,D,1,0,10.490599573824767,B,D,2,0,1,C,1,1,3.8909821977346937,Нет
A,D,2,1,0,D,1,0,10.422323133612988,B,B,5,1,1,D,0,1,27.909151006257694,Нет
C,D,2,0,1,D,1,1,76.73723828911602,A,B,1,0,0,D,0,1,92.86959082908909,Нет
D,C,4,0,0,B,0,1,78.1649328639487,D,B,4,1,0,B,0,0,99.34551985804946,Да
D,B,5,0,0,C,0,0,28.96952348235923,D,B,3,1,0,A,0,0,64.03007078023086,Да
B,C,2,1,1,C,1,0,15.007142816221075,D,B,4,1,1,A,0,1,32.253801160913476,Нет
A,C,2,1,1,C,1,0,5.842378530304426,B,D,5,0,1,C,0,0,54.52864511893232,Нет
D,A,4,1,0,D,0,0,39.27030419000459,D,C,2,0,1,C,1,1,49.63820780611368,Нет
C,B,1,0,1,D,0,1,76.68429181478655,A,D,3,0,1,C,0,0,89.92518182745964,Нет
C,B,3,1,1,B,0,1,65.78663363358471,A,C,3,1,1,B,0,0,44.94485619851869,Да
B,B,3,1,0,B,0,0,34.37459977942625,C,B,3,0,0,D,1,0,38.70889672885575,Да
C,B,3,0,0,A,1,0,13.743068196511532,D,B,2,0,1,B,0,1,81.12488474029371,Нет
B,C,2,1,1,A,1,0,47.355950042205166,D,A,5,0,0,C,1,1,49.42822847198206,Нет
C,D,2,1,1,D,1,0,21.65323926898912,C,A,5,1,0,B,1,1,4.46279399627697,Нет
B,A,4,0,0,C,0,1,38.87789504496103,B,B,3,1,1,C,0,0,39.579339028887084,Нет
A,C,2,1,1,D,0,0,0.41876065472502555,B,C,3,0,1,D,0,0,80.8124317354332,Да
B,B,2,0,1,B,1,1,16.515989531207765,D,D,3,0,1,B,1,0,19.975129041463713,Да
C,C,4,0,0,C,0,1,46.68223510735751,D,B,2,0,0,A,0,1,54.42945463042299,Да
D,A,4,0,0,C,1,1,94.59580591966834,D,B,4,1,1,D,1,1,26.107176109726648,Да
C,B,4,0,1,B,0,0,72.71292308110819,D,C,4,1,1,D,1,0,61.465381051290734,Нет
B,B,2,0,1,B,1,1,39.9374082642063,D,A,5,0,1,A,1,0,94.23954018317242,Нет
A,A,1,0,0,D,1,0,83.22293133176072,D,C,2,0,1,D,0,0,30.319979976002777,Нет
B,B,1,1,0,C,1,0,35.92539863239641,A,B,1,0,1,C,0,0,52.07914101130302,Да
B,D,5,0,1,A,0,0,64.25939432687585,C,D,1,1,1,A,0,1,32.93101381237822,Да
D,C,1,1,1,B,1,1,23.376330960528424,B,A,5,1,0,C,0,1,66.75398835002167,Нет
C,C,4,0,1,C,0,0,33.9474938934731,D,D,1,0,1,C,1,1,74.75850354093726,Нет
A,D,1,0,1,B,1,1,58.442699503025544,C,A,1,1,1,C,0,1,25.336657591491374,Нет
D,A,2,0,0,B,0,0,9.921317039825839,A,B,2,0,1,B,0,1,29.55610922986175,Да
B,A,3,1,0,B,1,1,94.50233976965465,C,C,3,1,0,B,1,1,94.5777496829577,Да
B,D,4,1,0,C,0,1,46.92101594718786,A,B,5,0,0,B,0,0,48.042651668850475,Нет
A,C,5,0,0,A,1,0,69.63932537453886,C,C,4,1,0,C,0,0,12.336454222626648,Нет
A,C,4,0,1,C,0,0,48.553261688408334,A,D,4,1,0,D,0,0,40.58566617457389,Да
A,A,2,0,1,D,0,0,78.45035362822387,C,C,4,1,0,D,1,0,55.97607281404705,Нет
D,D,3,1,1,A,0,0,93.11566463322899,A,A,4,0,1,A,0,1,80.27975799996408,Нет
A,B,1,1,0,A,0,1,2.711115628410987,C,A,2,1,1,C,0,1,41.75525573687675,Нет
D,C,1,1,0,A,0,1,63.72017150192507,B,C,1,1,0,A,1,0,8.451001957966387,Да
C,B,4,0,1,B,0,1,5.647554779322861,C,B,4,1,0,A,0,0,79.78231962511569,Да
C,C,3,0,1,D,1,1,12.722699898887136,A,D,5,1,0,D,0,1,28.707300422435843,Нет
C,A,3,1,1,B,0,1,97.07114441484184,A,B,4,1,1,A,1,1,98.37804351474641,Нет
A,A,5,0,1,D,1,1,97.10837458222747,B,A,5,1,0,D,0,0,82.16393997815294,Нет
A,C,2,0,0,B,0,1,50.96624756113184,B,A,1,0,0,A,1,0,25.06205839278205,Нет
A,A,5,0,0,B,0,0,28.8650378252848,C,A,1,0,0,D,1,0,84.82692593248244,Да
D,D,2,1,0,D,0,0,65.76835451364278,D,B,2,0,0,D,1,0,4.875661666156484,Да
C,C,2,1,1,D,1,0,53.131907288358384,C,B,4,1,0,C,1,1,2.1991705533120465,Нет
D,B,2,0,0,B,1,0,53.16685965180953,A,C,2,0,1,D,1,0,10.070857761563012,Да
C,A,2,0,0,C,1,1,22.681963925243675,D,B,1,0,1,C,0,1,51.24619903480777,Нет
B,A,2,1,1,D,0,0,96.24118958175649,B,A,2,0,1,B,0,1,22.886902076757032,Да
D,A,2,1,0,D,1,1,64.06444102747597,B,B,1,0,0,A,0,0,60.99841069168846,Нет
C,D,1,0,1,B,1,1,28.77178225127772,A,B,5,0,0,C,1,0,29.50743608165124,Нет
B,B,2,1,1,A,1,1,90.20553000185257,B,A,3,0,1,C,0,0,85.68103672144365,Нет
B,A,5,1,1,A,1,1,10.116749226101973,D,B,5,0,1,B,0,0,5.966714640172299,Нет
B,B,1,0,1,B,1,1,93.29876299894366,A,A,1,1,1,A,1,0,52.5018119751609,Нет
D,C,3,0,0,C,1,1,36.63995797847859,C,C,1,0,1,B,0,0,96.70124408355257,Нет
B,A,1,1,0,C,1,0,1.6920111630396195,A,D,2,0,1,A,0,0,45.993877114727574,Нет
C,B,5,0,0,C,0,1,73.83426999635827,D,A,5,0,1,B,0,0,64.1920182623106,Нет
D,C,5,1,0,D,0,0,77.27284545788984,C,A,3,1,0,D,1,0,22.64359403692573,Да
A,C,4,1,1,C,0,0,36.68083748233839,B,C,5,1,0,A,0,1,1.4078500087743473,Нет
D,B,2,0,0,A,0,1,65.74889689065728,A,A,5,1,1,D,0,0,94.66758170756903,Нет
A,A,2,0,1,C,1,0,3.3509685672161837,D,D,2,0,1,A,0,1,55.14204869746101,Нет
D,C,4,1,0,A,1,1,5.77655639095036,C,A,5,0,1,D,0,1,14.371632101950615,Нет
C,D,2,1,0,A,1,0,15.493423294725517,A,A,3,1,1,B,0,0,14.437773629431472,Нет
A,D,3,0,0,A,0,1,88.31678152089765,D,D,1,1,1,B,1,0,11.3350132893427,Нет
A,D,1,1,1,C,1,0,29.070713110494484,A,B,1,1,0,D,1,0,70.67678416878674,Да
C,B,4,0,0,C,1,0,12.567034466781756,D,C,2,0,1,A,1,0,79.70699522737048,Нет
A,C,3,1,1,C,0,1,88.6368301346095,B,C,5,1,0,C,0,1,39.18547423470685,Да
B,D,5,0,1,A,1,1,75.21337346730486,B,D,1,1,1,A,1,1,96.63255755478104,Да
C,D,3,0,0,A,1,1,16.170255179749894,C,A,3,1,0,A,0,1,39.94765263678519,Да
A,D,3,1,0,A,1,0,99.84048286293006,D,D,2,0,1,D,1,1,8.301913868584009,Нет
C,A,3,1,0,D,1,1,60.64975375343234,B,C,2,0,1,A,1,1,59.01979098875443,Нет
B,C,1,0,1,C,0,0,53.32813266771964,C,C,2,1,0,C,0,0,30.685960879794592,Да
B,C,3,1,1,B,1,1,87.5147511898127,C,B,3,0,1,D,0,1,49.50664569776762,Нет
A,D,4,1,1,D,1,1,7.89379263871941,C,C,3,0,0,B,1,0,83.06658085442693,Нет
C,A,5,0,1,B,0,0,48.04647272623301,C,A,2,0,0,B,1,1,50.45988109636128,Да
A,A,5,0,0,D,1,1,1.3646267059990724,C,D,1,1,0,D,0,0,14.261686844267574,Нет
C,A,4,0,1,C,0,0,80.04257166388791,C,B,3,0,1,D,1,1,42.916712688414336,Нет
A,A,4,0,0,A,1,0,54.080777518501655,A,C,1,1,0,A,0,1,99.64436625083266,Нет
D,C,1,0,1,A,0,1,14.156564938224637,D,B,2,1,0,A,1,0,36.61881040093156,Нет
C,B,1,0,1,A,0,0,65.38526502688569,B,C,5,0,0,C,0,1,77.59854372266723,Нет
B,B,3,0,1,C,0,1,46.69975370200289,C,B,5,1,0,A,0,1,88.77349878824707,Нет
C,A,2,1,1,A,0,1,70.88309971936764,D,A,5,1,0,D,0,1,30.30183117545763,Да
D,B,4,1,1,B,0,1,67.64024641229118,D,A,5,0,1,C,0,1,83.7536186954084,Да
D,C,3,0,1,D,0,0,2.6393847733617637,D,D,4,1,1,C,0,1,88.92735698880225,Нет
A,D,3,0,1,D,0,1,29.767180355307243,A,D,5,0,1,A,1,0,72.81663090829932,Да
C,A,4,1,1,A,0,1,93.5316418560188,A,D,3,0,0,D,1,1,62.544609982827524,Нет
C,A,4,1,0,D,1,1,73.62295183963278,D,D,5,1,1,A,1,0,74.54716043597878,Нет
B,C,5,0,0,C,1,0,47.68936128939468,A,B,1,0,0,A,1,0,55.108914968696524,Да
D,D,3,0,0,D,0,1,84.06152753444003,C,B,1,1,1,B,0,1,55.800375395817746,Нет
C,B,4,1,0,D,0,0,57.74882499186904,D,D,3,1,1,A,0,0,17.62641584064322,Нет
D,B,4,0,0,A,0,1,95.97453954434692,C,B,5,1,1,C,0,1,42.021217380012146,Нет
B,B,3,0,0,D,0,1,2.89698288055269,C,D,1,1,1,D,1,0,75.38024273842029,Нет
